,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14
55,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,1,"However, pre-trained language models are usually computationally expensive and memory intensive, so it is difficult to effectively execute them on some resource-restricted devices.","However, pre-trained language models are usually computationally expensive and memory intensive, so it is difficult to effectively execute them on some resource-restricted devices.",,,"['However,', 'pre-trained', 'language', 'models', 'are', 'usually', 'computationally', 'expensive', 'and', 'memory', 'intensive,', 'so', 'it', 'is', 'difficult', 'to', 'effectively', 'execute', 'them', 'on', 'some', 'resource-restricted', 'devices.']",,,,,,,,,,so,0,101,103,101,103,"['-', 'trained', 'language', 'models', 'it']","['are', 'is', 'execute']"
56,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,2,"To accelerate inference and reduce model size while maintaining accuracy, we firstly propose a novel transformer distillation method that is a specially designed knowledge distillation (KD) method for transformer-based models.","To accelerate inference and reduce model size while maintaining accuracy, we firstly propose a novel transformer distillation method that is a specially designed knowledge distillation (KD) method for transformer-based models.",,,"['To', 'accelerate', 'inference', 'and', 'reduce', 'model', 'size', 'while', 'maintaining', 'accuracy,', 'we', 'firstly', 'propose', 'a', 'novel', 'transformer', 'distillation', 'method', 'that', 'is', 'a', 'specially', 'designed', 'knowledge', 'distillation', '(KD)', 'method', 'for', 'transformer-based', 'models.']",,,,we,0,75,77,75,77,propose,0,86,93,86,93,['we'],"['accelerate', 'reduce', 'propose']"
57,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,3,"By leveraging this new KD method, the plenty of knowledge encoded in a large teacher BERT can be well transferred to a small student TinyBERT.","By leveraging this new KD method , the plenty of knowledge encoded in a large teacher BERT can be well transferred to",a small student TinyBERT,.,"['By', 'leveraging', 'this', 'new', 'KD', 'method', ',', 'the', 'plenty', 'of', 'knowledge', 'encoded', 'in', 'a', 'large', 'teacher', 'BERT', 'can', 'be', 'well', 'transferred', 'to', 'a', 'small', 'student', 'TinyBERT', '.']","(22, 26)","(117, 141)",20,the plenty,0,35,45,35,45,can be transferred,0,91,114,91,114,"['the', 'plenty']","['can', 'be', 'transferred']"
58,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,3,"By leveraging this new KD method, the plenty of knowledge encoded in a large teacher BERT can be well transferred to a small student TinyBERT.","By leveraging this new KD method , the plenty of knowledge encoded in",a large teacher BERT,can be well transferred to a small student TinyBERT .,"['By', 'leveraging', 'this', 'new', 'KD', 'method', ',', 'the', 'plenty', 'of', 'knowledge', 'encoded', 'in', 'a', 'large', 'teacher', 'BERT', 'can', 'be', 'well', 'transferred', 'to', 'a', 'small', 'student', 'TinyBERT', '.']","(13, 17)","(69, 89)",16,the plenty,0,35,45,35,45,can be transferred,2,91,114,0,23,"['the', 'plenty']","['can', 'be', 'transferred']"
59,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,4,"Moreover, we introduce a new two-stage learning framework for TinyBERT, which performs transformer distillation at both the pre-training and task-specific learning stages.","Moreover , we introduce a new two - stage learning framework for",TinyBERT,", which performs transformer distillation at both the pre - training and task - specific learning stages .","['Moreover', ',', 'we', 'introduce', 'a', 'new', 'two', '-', 'stage', 'learning', 'framework', 'for', 'TinyBERT', ',', 'which', 'performs', 'transformer', 'distillation', 'at', 'both', 'the', 'pre', '-', 'training', 'and', 'task', '-', 'specific', 'learning', 'stages', '.']","(12, 13)","(64, 72)",4,we,0,11,13,11,13,introduce,0,14,23,14,23,['we'],['introduce']
60,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,4,"Moreover, we introduce a new two-stage learning framework for TinyBERT, which performs transformer distillation at both the pre-training and task-specific learning stages.","Moreover , we introduce","a new two - stage learning framework for TinyBERT , which performs transformer distillation at both the pre - training and task - specific learning stages",.,"['Moreover', ',', 'we', 'introduce', 'a', 'new', 'two', '-', 'stage', 'learning', 'framework', 'for', 'TinyBERT', ',', 'which', 'performs', 'transformer', 'distillation', 'at', 'both', 'the', 'pre', '-', 'training', 'and', 'task', '-', 'specific', 'learning', 'stages', '.']","(4, 30)","(23, 177)",45,we,0,11,13,11,13,introduce,0,14,23,14,23,['we'],['introduce']
61,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,5,This framework ensures that TinyBERT can capture both the general-domain and task-specific knowledge of the teacher BERT.,This framework ensures that,TinyBERT,can capture both the general - domain and task - specific knowledge of the teacher BERT .,"['This', 'framework', 'ensures', 'that', 'TinyBERT', 'can', 'capture', 'both', 'the', 'general', '-', 'domain', 'and', 'task', '-', 'specific', 'knowledge', 'of', 'the', 'teacher', 'BERT', '.']","(4, 5)","(27, 35)",4,This framework,0,0,14,0,14,ensures,0,15,22,15,22,"['This', 'framework']",['ensures']
62,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,5,This framework ensures that TinyBERT can capture both the general-domain and task-specific knowledge of the teacher BERT.,,This framework,ensures that TinyBERT can capture both the general - domain and task - specific knowledge of the teacher BERT .,"['This', 'framework', 'ensures', 'that', 'TinyBERT', 'can', 'capture', 'both', 'the', 'general', '-', 'domain', 'and', 'task', '-', 'specific', 'knowledge', 'of', 'the', 'teacher', 'BERT', '.']","(0, 2)","(0, 14)",-1,This framework,1,0,14,0,14,ensures,2,15,22,0,7,"['This', 'framework']",['ensures']
63,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,5,This framework ensures that TinyBERT can capture both the general-domain and task-specific knowledge of the teacher BERT.,This framework ensures that TinyBERT can capture both the general - domain and task - specific knowledge of,the teacher BERT,.,"['This', 'framework', 'ensures', 'that', 'TinyBERT', 'can', 'capture', 'both', 'the', 'general', '-', 'domain', 'and', 'task', '-', 'specific', 'knowledge', 'of', 'the', 'teacher', 'BERT', '.']","(18, 21)","(107, 123)",12,This framework,0,0,14,0,14,ensures,0,15,22,15,22,"['This', 'framework']",['ensures']
64,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,6,"TinyBERT is empirically effective and achieves comparable results with BERT in GLUE datasets, while being 7.5x smaller and 9.4x faster on inference.",,TinyBERT,"is empirically effective and achieves comparable results with BERT in GLUE datasets , while being 7.5x smaller and 9.4x faster on inference .","['TinyBERT', 'is', 'empirically', 'effective', 'and', 'achieves', 'comparable', 'results', 'with', 'BERT', 'in', 'GLUE', 'datasets', ',', 'while', 'being', '7.5x', 'smaller', 'and', '9.4x', 'faster', 'on', 'inference', '.']","(0, 1)","(0, 8)",4,TinyBERT,1,0,8,0,8,is and achieves,2,9,46,0,37,['TinyBERT'],"['is', 'achieves']"
65,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,6,"TinyBERT is empirically effective and achieves comparable results with BERT in GLUE datasets, while being 7.5x smaller and 9.4x faster on inference.",TinyBERT is empirically effective and achieves comparable results with,BERT,"in GLUE datasets , while being 7.5x smaller and 9.4x faster on inference .","['TinyBERT', 'is', 'empirically', 'effective', 'and', 'achieves', 'comparable', 'results', 'with', 'BERT', 'in', 'GLUE', 'datasets', ',', 'while', 'being', '7.5x', 'smaller', 'and', '9.4x', 'faster', 'on', 'inference', '.']","(9, 10)","(70, 74)",0,TinyBERT,0,0,8,0,8,is and achieves,0,9,46,9,46,['TinyBERT'],"['is', 'achieves']"
66,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,7,"TinyBERT is also significantly better than state-of-the-art baselines, even with only about 28% parameters and 31% inference time of baselines",,TinyBERT,"is also significantly better than state - of - the - art baselines , even with only about 28 % parameters and 31 % inference time of baselines","['TinyBERT', 'is', 'also', 'significantly', 'better', 'than', 'state', '-', 'of', '-', 'the', '-', 'art', 'baselines', ',', 'even', 'with', 'only', 'about', '28', '%', 'parameters', 'and', '31', '%', 'inference', 'time', 'of', 'baselines']","(0, 1)","(0, 8)",4,TinyBERT,1,0,8,0,8,is,2,9,11,0,2,['TinyBERT'],['is']
67,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Title,0,TinyBERT: Distilling BERT for Natural Language Understanding.,,TinyBERT,: Distilling BERT for Natural Language Understanding .,"['TinyBERT', ':', 'Distilling', 'BERT', 'for', 'Natural', 'Language', 'Understanding', '.']","(0, 1)","(0, 8)",4,,,,,,,TinyBERT,1,0,8,0,8,[],['Distilling']
68,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,0,"BERT, a pre-trained Transformer model, has achieved ground-breaking performance on multiple NLP tasks.",,BERT,", a pre-trained Transformer model , has achieved ground-breaking performance on multiple NLP tasks .","['BERT', ',', 'a', 'pre-trained', 'Transformer', 'model', ',', 'has', 'achieved', 'ground-breaking', 'performance', 'on', 'multiple', 'NLP', 'tasks', '.']","(0, 1)","(0, 4)",0,BERT a pre - Transformer model,1,0,40,0,40,has achieved,2,43,55,38,50,"['BERT', 'a', 'pre', '-', 'Transformer', 'model']","['has', 'achieved', 'breaking']"
69,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,1,"In this paper, we describe BERTSUM, a simple variant of BERT, for extractive summarization.","In this paper , we describe",BERTSUM,", a simple variant of BERT , for extractive summarization .","['In', 'this', 'paper', ',', 'we', 'describe', 'BERTSUM', ',', 'a', 'simple', 'variant', 'of', 'BERT', ',', 'for', 'extractive', 'summarization', '.']","(6, 7)","(27, 34)",0,we,0,16,18,16,18,describe,0,19,27,19,27,['we'],['describe']
70,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,2,"Our system is the state of the art on the CNN/Dailymail dataset, outperforming the previous best-performed system by 1.65 on ROUGE-L.","Our system is the state of the art on the CNN/Dailymail dataset, outperforming the previous best-performed system by 1.65 on ROUGE-L.",,,"['Our', 'system', 'is', 'the', 'state', 'of', 'the', 'art', 'on', 'the', 'CNN/Dailymail', 'dataset,', 'outperforming', 'the', 'previous', 'best-performed', 'system', 'by', '1.65', 'on', 'ROUGE-L.']",,,,system,0,4,10,4,10,is outperforming,0,11,81,11,81,['system'],"['is', 'outperforming']"
71,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,3,The codes to reproduce our results are available at this https URL,The codes to reproduce our results are available at this https URL,,,"['The', 'codes', 'to', 'reproduce', 'our', 'results', 'are', 'available', 'at', 'this', 'https', 'URL']",,,,The codes,0,0,9,0,9,are,0,35,38,35,38,"['The', 'codes']",['are']
72,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Title,0,Fine-tune BERT for Extractive Summarization.,Fine-tune,BERT,for Extractive Summarization .,"['Fine-tune', 'BERT', 'for', 'Extractive', 'Summarization', '.']","(1, 2)","(9, 13)",0,tune BERT,0,7,16,7,16,,,,,,,"['tune', 'BERT']",[]
73,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,0,Question-answering plays an important role in e-commerce as it allows potential customers to actively seek crucial information about products or services to help their purchase decision making.,Question-answering plays an important role in e-commerce as it allows potential customers to actively seek crucial information about products or services to help their purchase decision making.,,,"['Question-answering', 'plays', 'an', 'important', 'role', 'in', 'e-commerce', 'as', 'it', 'allows', 'potential', 'customers', 'to', 'actively', 'seek', 'crucial', 'information', 'about', 'products', 'or', 'services', 'to', 'help', 'their', 'purchase', 'decision', 'making.']",,,,Question answering,0,0,20,0,20,plays,0,21,26,21,26,"['Question', 'answering']",['plays']
74,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,1,"Inspired by the recent success of machine reading comprehension (MRC) on formal documents, this paper explores the potential of turning customer reviews into a large source of knowledge that can be exploited to answer user questions.","Inspired by the recent success of machine reading comprehension (MRC) on formal documents, this paper explores the potential of turning customer reviews into a large source of knowledge that can be exploited to answer user questions.",,,"['Inspired', 'by', 'the', 'recent', 'success', 'of', 'machine', 'reading', 'comprehension', '(MRC)', 'on', 'formal', 'documents,', 'this', 'paper', 'explores', 'the', 'potential', 'of', 'turning', 'customer', 'reviews', 'into', 'a', 'large', 'source', 'of', 'knowledge', 'that', 'can', 'be', 'exploited', 'to', 'answer', 'user', 'questions.']",,,,this paper,0,94,104,94,104,explores,0,105,113,105,113,"['this', 'paper']","['Inspired', 'explores']"
75,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,2,We call this problem Review Reading Comprehension (RRC).,We call this problem Review Reading Comprehension (RRC).,,,"['We', 'call', 'this', 'problem', 'Review', 'Reading', 'Comprehension', '(RRC).']",,,,We,0,0,2,0,2,call,0,3,7,3,7,['We'],['call']
76,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,3,"To the best of our knowledge, no existing work has been done on RRC.","To the best of our knowledge, no existing work has been done on RRC.",,,"['To', 'the', 'best', 'of', 'our', 'knowledge,', 'no', 'existing', 'work', 'has', 'been', 'done', 'on', 'RRC.']",,,,no work,0,31,47,31,47,has been done,0,48,61,48,61,"['no', 'work']","['has', 'been', 'done']"
77,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,4,"In this work, we first build an RRC dataset called ReviewRC based on a popular benchmark for aspect-based sentiment analysis.","Since ReviewRC has limited training examples for RRC ( and also for aspect - based sentiment analysis ) , we then explore a novel post - training approach on",the popular language model BERT,to enhance the performance of fine - tuning of BERT for RRC .,"['Since', 'ReviewRC', 'has', 'limited', 'training', 'examples', 'for', 'RRC', '(', 'and', 'also', 'for', 'aspect', '-', 'based', 'sentiment', 'analysis', ')', ',', 'we', 'then', 'explore', 'a', 'novel', 'post', '-', 'training', 'approach', 'on', 'the', 'popular', 'language', 'model', 'BERT', 'to', 'enhance', 'the', 'performance', 'of', 'fine', '-', 'tuning', 'of', 'BERT', 'for', 'RRC', '.']","(29, 34)","(157, 188)",27,we,0,106,108,106,108,explore,0,114,121,114,121,['we'],['explore']
78,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,4,"In this work, we first build an RRC dataset called ReviewRC based on a popular benchmark for aspect-based sentiment analysis.","Since ReviewRC has limited training examples for RRC ( and also for aspect - based sentiment analysis ) , we then explore a novel post - training approach on the popular language model BERT to enhance the performance of fine - tuning of",BERT,for RRC .,"['Since', 'ReviewRC', 'has', 'limited', 'training', 'examples', 'for', 'RRC', '(', 'and', 'also', 'for', 'aspect', '-', 'based', 'sentiment', 'analysis', ')', ',', 'we', 'then', 'explore', 'a', 'novel', 'post', '-', 'training', 'approach', 'on', 'the', 'popular', 'language', 'model', 'BERT', 'to', 'enhance', 'the', 'performance', 'of', 'fine', '-', 'tuning', 'of', 'BERT', 'for', 'RRC', '.']","(43, 44)","(236, 240)",0,we,0,106,108,106,108,explore,0,114,121,114,121,['we'],['explore']
79,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,4,"In this work, we first build an RRC dataset called ReviewRC based on a popular benchmark for aspect-based sentiment analysis.","Since ReviewRC has limited training examples for RRC ( and also for aspect - based sentiment analysis ) , we then explore",a novel post - training approach on the popular language model BERT,to enhance the performance of fine - tuning of BERT for RRC .,"['Since', 'ReviewRC', 'has', 'limited', 'training', 'examples', 'for', 'RRC', '(', 'and', 'also', 'for', 'aspect', '-', 'based', 'sentiment', 'analysis', ')', ',', 'we', 'then', 'explore', 'a', 'novel', 'post', '-', 'training', 'approach', 'on', 'the', 'popular', 'language', 'model', 'BERT', 'to', 'enhance', 'the', 'performance', 'of', 'fine', '-', 'tuning', 'of', 'BERT', 'for', 'RRC', '.']","(22, 34)","(121, 188)",63,we,0,106,108,106,108,explore,0,114,121,114,121,['we'],['explore']
80,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,5,"Since ReviewRC has limited training examples for RRC (and also for aspect-based sentiment analysis), we then explore a novel post-training approach on the popular language model BERT to enhance the performance of fine-tuning of BERT for RRC.",To show the generality of,the approach,", the proposed post - training is also applied to some other review - based tasks such as aspect extraction and aspect sentiment classification in aspect - based sentiment analysis .","['To', 'show', 'the', 'generality', 'of', 'the', 'approach', ',', 'the', 'proposed', 'post', '-', 'training', 'is', 'also', 'applied', 'to', 'some', 'other', 'review', '-', 'based', 'tasks', 'such', 'as', 'aspect', 'extraction', 'and', 'aspect', 'sentiment', 'classification', 'in', 'aspect', '-', 'based', 'sentiment', 'analysis', '.']","(5, 7)","(25, 37)",-1,the generality the post - training,0,8,69,8,69,show is applied,0,3,85,3,85,"['the', 'generality', 'the', 'post', '-', 'training']","['show', 'is', 'applied']"
81,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,5,"Since ReviewRC has limited training examples for RRC (and also for aspect-based sentiment analysis), we then explore a novel post-training approach on the popular language model BERT to enhance the performance of fine-tuning of BERT for RRC.","To show the generality of the approach ,",the proposed post - training,is also applied to some other review - based tasks such as aspect extraction and aspect sentiment classification in aspect - based sentiment analysis .,"['To', 'show', 'the', 'generality', 'of', 'the', 'approach', ',', 'the', 'proposed', 'post', '-', 'training', 'is', 'also', 'applied', 'to', 'some', 'other', 'review', '-', 'based', 'tasks', 'such', 'as', 'aspect', 'extraction', 'and', 'aspect', 'sentiment', 'classification', 'in', 'aspect', '-', 'based', 'sentiment', 'analysis', '.']","(8, 13)","(40, 68)",-1,the generality the post - training,0,8,69,8,69,show is applied,0,3,85,3,85,"['the', 'generality', 'the', 'post', '-', 'training']","['show', 'is', 'applied']"
82,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,6,"To show the generality of the approach, the proposed post-training is also applied to some other review-based tasks such as aspect extraction and aspect sentiment classification in aspect-based sentiment analysis.",Experimental results demonstrate that,the proposed post - training,is highly effective .,"['Experimental', 'results', 'demonstrate', 'that', 'the', 'proposed', 'post', '-', 'training', 'is', 'highly', 'effective', '.']","(4, 9)","(37, 65)",-1,Experimental results,0,0,20,0,20,demonstrate,0,21,32,21,32,"['Experimental', 'results']",['demonstrate']
83,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,7,Experimental results demonstrate that the proposed post-training is highly effective.,Experimental results demonstrate that the proposed post-training is highly effective.,,,"['Experimental', 'results', 'demonstrate', 'that', 'the', 'proposed', 'post-training', 'is', 'highly', 'effective.']",,,,Experimental results,0,0,20,0,20,demonstrate,0,21,32,21,32,"['Experimental', 'results']",['demonstrate']
84,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,8,The datasets and code are available at this https URL,The datasets and code are available at this https URL,,,"['The', 'datasets', 'and', 'code', 'are', 'available', 'at', 'this', 'https', 'URL']",,,,The datasets code,0,0,21,0,21,are,0,22,25,22,25,"['The', 'datasets', 'code']",['are']
85,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Title,0,BERT Post-Training for Review Reading Comprehension and Aspect-based Sentiment Analysis.,,BERT,Post-Training for Review Reading Comprehension and Aspect-based Sentiment Analysis .,"['BERT', 'Post-Training', 'for', 'Review', 'Reading', 'Comprehension', 'and', 'Aspect-based', 'Sentiment', 'Analysis', '.']","(0, 1)","(0, 4)",0,BERT Post - Training Sentiment Analysis,1,0,91,0,91,,,,,,,"['BERT', 'Post', '-', 'Training', 'Sentiment', 'Analysis']",[]
86,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Abstract,0,Language model pre-training has proven to be useful in learning universal language representations.,Language model pre-training has proven to be useful in learning universal language representations.,,,"['Language', 'model', 'pre-training', 'has', 'proven', 'to', 'be', 'useful', 'in', 'learning', 'universal', 'language', 'representations.']",,,,Language model - training,0,0,29,0,29,has proven,0,30,40,30,40,"['Language', 'model', '-', 'training']","['has', 'proven', 'be']"
87,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Abstract,1,"As a state-of-the-art language model pre-training model, BERT (Bidirectional Encoder Representations from Transformers) has achieved amazing results in many language understanding tasks.","As a state - of - the - art language model pre - training model ,",BERT ( Bidirectional Encoder Representations from Transformers ),has achieved amazing results in many language understanding tasks .,"['As', 'a', 'state', '-', 'of', '-', 'the', '-', 'art', 'language', 'model', 'pre', '-', 'training', 'model', ',', 'BERT', '(', 'Bidirectional', 'Encoder', 'Representations', 'from', 'Transformers', ')', 'has', 'achieved', 'amazing', 'results', 'in', 'many', 'language', 'understanding', 'tasks', '.']","(16, 24)","(65, 129)",0,BERT Bidirectional Encoder Representations,1,66,110,0,44,has achieved,2,131,143,0,12,"['BERT', 'Bidirectional', 'Encoder', 'Representations']","['has', 'achieved']"
88,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Abstract,2,"In this paper, we conduct exhaustive experiments to investigate different fine-tuning methods of BERT on text classification task and provide a general solution for BERT fine-tuning.","In this paper , we conduct exhaustive experiments to investigate different fine - tuning methods of",BERT,on text classification task and provide a general solution for BERT fine - tuning .,"['In', 'this', 'paper', ',', 'we', 'conduct', 'exhaustive', 'experiments', 'to', 'investigate', 'different', 'fine', '-', 'tuning', 'methods', 'of', 'BERT', 'on', 'text', 'classification', 'task', 'and', 'provide', 'a', 'general', 'solution', 'for', 'BERT', 'fine', '-', 'tuning', '.']","(16, 17)","(99, 103)",0,we,0,16,18,16,18,conduct,0,19,26,19,26,['we'],['conduct']
89,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Abstract,2,"In this paper, we conduct exhaustive experiments to investigate different fine-tuning methods of BERT on text classification task and provide a general solution for BERT fine-tuning.","In this paper , we conduct exhaustive experiments to investigate different fine - tuning methods of BERT on text classification task and provide a general solution for",BERT,fine - tuning .,"['In', 'this', 'paper', ',', 'we', 'conduct', 'exhaustive', 'experiments', 'to', 'investigate', 'different', 'fine', '-', 'tuning', 'methods', 'of', 'BERT', 'on', 'text', 'classification', 'task', 'and', 'provide', 'a', 'general', 'solution', 'for', 'BERT', 'fine', '-', 'tuning', '.']","(27, 28)","(167, 171)",0,we,0,16,18,16,18,conduct,0,19,26,19,26,['we'],['conduct']
90,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Abstract,2,"In this paper, we conduct exhaustive experiments to investigate different fine-tuning methods of BERT on text classification task and provide a general solution for BERT fine-tuning.","In this paper , we conduct exhaustive experiments to investigate different fine - tuning methods of BERT on text classification task and provide",a general solution for BERT fine - tuning,.,"['In', 'this', 'paper', ',', 'we', 'conduct', 'exhaustive', 'experiments', 'to', 'investigate', 'different', 'fine', '-', 'tuning', 'methods', 'of', 'BERT', 'on', 'text', 'classification', 'task', 'and', 'provide', 'a', 'general', 'solution', 'for', 'BERT', 'fine', '-', 'tuning', '.']","(23, 31)","(144, 185)",23,we,0,16,18,16,18,conduct,0,19,26,19,26,['we'],['conduct']
91,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Abstract,3,"Finally, the proposed solution obtains new state-of-the-art results on eight widely-studied text classification datasets","Finally ,",the proposed solution,obtains new state - of - the - art results on eight widely - studied text classification datasets,"['Finally', ',', 'the', 'proposed', 'solution', 'obtains', 'new', 'state', '-', 'of', '-', 'the', '-', 'art', 'results', 'on', 'eight', 'widely', '-', 'studied', 'text', 'classification', 'datasets']","(2, 5)","(9, 30)",-1,the solution,1,10,31,0,21,,,,,,,"['the', 'solution']",[]
92,https://www.semanticscholar.org/paper/How-to-Fine-Tune-BERT-for-Text-Classification-Sun-Qiu/a022bda79947d1f656a1164003c1b3ae9a843df9,11,Title,0,How to Fine-Tune BERT for Text Classification?.,How to Fine-Tune,BERT,for Text Classification ? .,"['How', 'to', 'Fine-Tune', 'BERT', 'for', 'Text', 'Classification', '?', '.']","(3, 4)","(16, 20)",0,,,,,,,,,,,,,[],[]
93,https://www.semanticscholar.org/paper/BERT-has-a-Mouth%2C-and-It-Must-Speak%3A-BERT-as-a-Wang-Cho/d79ac7a7bafdc9a782fb8c53285ca11c7f2e3f18,12,Abstract,0,"We show that BERT (Devlin et al., 2018) is a Markov random field language model.",We show that,BERT,"( Devlin et al . , 2018 ) is a Markov random field language model .","['We', 'show', 'that', 'BERT', '(', 'Devlin', 'et', 'al', '.', ',', '2018', ')', 'is', 'a', 'Markov', 'random', 'field', 'language', 'model', '.']","(3, 4)","(12, 16)",0,We,0,0,2,0,2,show,0,3,7,3,7,['We'],['show']
