,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16
34,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,0,"Recently, neural models pretrained on a language modeling task, such as ELMo (Peters et al., 2017), OpenAI GPT (Radford et al., 2018), and BERT (Devlin et al., 2018), have achieved impressive results on various natural language processing tasks such as question-answering and natural language inference.","Recently , neural models pretrained on a language modeling task , such as ELMo ( Peters et al. , 2017 ) , OpenAI GPT ( Radford et al. , 2018 ) , and",BERT,"( Devlin et al. , 2018 ) , have achieved impressive results on various natural language processing tasks such as question-answering and natural language inference .","['Recently', ',', 'neural', 'models', 'pretrained', 'on', 'a', 'language', 'modeling', 'task', ',', 'such', 'as', 'ELMo', '(', 'Peters', 'et', 'al.', ',', '2017', ')', ',', 'OpenAI', 'GPT', '(', 'Radford', 'et', 'al.', ',', '2018', ')', ',', 'and', 'BERT', '(', 'Devlin', 'et', 'al.', ',', '2018', ')', ',', 'have', 'achieved', 'impressive', 'results', 'on', 'various', 'natural', 'language', 'processing', 'tasks', 'such', 'as', 'question-answering', 'and', 'natural', 'language', 'inference', '.']","(33, 34)","(148, 152)",0,neural models,0,11,24,11,24,"[(11, 17), (18, 24)]",have achieved,2,184,197,30,43,"[(184, 188), (189, 197)]","['neural', 'models']","['have', 'achieved']"
35,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,1,"In this paper, we describe a simple re-implementation of BERT for query-based passage re-ranking.","In this paper , we describe a simple re-implementation of",BERT,for query-based passage re-ranking .,"['In', 'this', 'paper', ',', 'we', 'describe', 'a', 'simple', 're-implementation', 'of', 'BERT', 'for', 'query-based', 'passage', 're-ranking', '.']","(10, 11)","(57, 61)",0,we,0,16,18,16,18,"[(16, 18)]",describe,0,19,27,19,27,"[(19, 27)]",['we'],['describe']
36,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,2,"Our system is the state of the art on the TREC-CAR dataset and the top entry in the leaderboard of the MS MARCO passage retrieval task, outperforming the previous state of the art by 27% (relative) in MRR@10.","Our system is the state of the art on the TREC-CAR dataset and the top entry in the leaderboard of the MS MARCO passage retrieval task, outperforming the previous state of the art by 27% (relative) in MRR@10.",,,"['Our', 'system', 'is', 'the', 'state', 'of', 'the', 'art', 'on', 'the', 'TREC-CAR', 'dataset', 'and', 'the', 'top', 'entry', 'in', 'the', 'leaderboard', 'of', 'the', 'MS', 'MARCO', 'passage', 'retrieval', 'task,', 'outperforming', 'the', 'previous', 'state', 'of', 'the', 'art', 'by', '27%', '(relative)', 'in', 'MRR@10.']",,,,system,0,4,10,4,10,"[(4, 10)]",is,0,11,13,11,13,"[(11, 13)]",['system'],['is']
37,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Abstract,3,The code to reproduce our results is available at this https URL,The code to reproduce our results is available at this https URL,,,"['The', 'code', 'to', 'reproduce', 'our', 'results', 'is', 'available', 'at', 'this', 'https', 'URL']",,,,The code,0,0,8,0,8,"[(0, 3), (4, 8)]",is,0,34,36,34,36,"[(34, 36)]","['The', 'code']",['is']
38,https://www.semanticscholar.org/paper/Passage-Re-ranking-with-BERT-Nogueira-Cho/85e07116316e686bf787114ba10ca60f4ea7c5b2,5,Title,0,Passage Re-ranking with BERT.,Passage Re-ranking with,BERT,.,"['Passage', 'Re-ranking', 'with', 'BERT', '.']","(3, 4)","(23, 27)",0,Passage Re - ranking,0,0,20,0,20,"[(0, 7), (8, 10), (11, 12), (13, 20)]",,,,,,,[],"['Passage', 'Re', '-', 'ranking']",[]
39,https://www.semanticscholar.org/paper/Assessing-BERT's-Syntactic-Abilities-Goldberg/efeab0dcdb4c1cce5e537e57745d84774be99b9a,6,Abstract,0,"I assess the extent to which the recently introduced BERT model captures English syntactic phenomena, using (1) naturally-occurring subject-verb agreement stimuli; (2) ""coloreless green ideas"" subject-verb agreement stimuli, in which content words in natural sentences are randomly replaced with words sharing the same part-of-speech and inflection; and (3) manually crafted stimuli for subject-verb agreement and reflexive anaphora phenomena.",I assess the extent to which the recently introduced,BERT,"model captures English syntactic phenomena , using ( 1 ) naturally-occurring subject-verb agreement stimuli ; ( 2 ) `` coloreless green ideas '' subject-verb agreement stimuli , in which content words in natural sentences are randomly replaced with words sharing the same part-of-speech and inflection ; and ( 3 ) manually crafted stimuli for subject-verb agreement and reflexive anaphora phenomena .","['I', 'assess', 'the', 'extent', 'to', 'which', 'the', 'recently', 'introduced', 'BERT', 'model', 'captures', 'English', 'syntactic', 'phenomena', ',', 'using', '(', '1', ')', 'naturally-occurring', 'subject-verb', 'agreement', 'stimuli', ';', '(', '2', ')', '``', 'coloreless', 'green', 'ideas', ""''"", 'subject-verb', 'agreement', 'stimuli', ',', 'in', 'which', 'content', 'words', 'in', 'natural', 'sentences', 'are', 'randomly', 'replaced', 'with', 'words', 'sharing', 'the', 'same', 'part-of-speech', 'and', 'inflection', ';', 'and', '(', '3', ')', 'manually', 'crafted', 'stimuli', 'for', 'subject-verb', 'agreement', 'and', 'reflexive', 'anaphora', 'phenomena', '.']","(9, 10)","(52, 56)",0,I,0,0,1,0,1,"[(0, 1)]",assess,0,2,8,2,8,"[(2, 8)]",['I'],['assess']
40,https://www.semanticscholar.org/paper/Assessing-BERT's-Syntactic-Abilities-Goldberg/efeab0dcdb4c1cce5e537e57745d84774be99b9a,6,Abstract,1,The BERT model performs remarkably well on all cases.,The,BERT,model performs remarkably well on all cases .,"['The', 'BERT', 'model', 'performs', 'remarkably', 'well', 'on', 'all', 'cases', '.']","(1, 2)","(3, 7)",0,The BERT model,0,0,14,0,14,"[(0, 3), (4, 8), (9, 14)]",performs,2,15,23,6,14,"[(15, 23)]","['The', 'BERT', 'model']",['performs']
41,https://www.semanticscholar.org/paper/Assessing-BERT's-Syntactic-Abilities-Goldberg/efeab0dcdb4c1cce5e537e57745d84774be99b9a,6,Title,0,Assessing BERT's Syntactic Abilities.,Assessing,BERT,'s Syntactic Abilities .,"['Assessing', 'BERT', ""'s"", 'Syntactic', 'Abilities', '.']","(1, 2)","(9, 13)",0,,,,,,,[],Assessing,0,0,9,0,9,"[(0, 9)]",[],['Assessing']
42,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,0,"Pretrained contextual representation models (Peters et al., 2018; Devlin et al., 2018) have pushed forward the state-of-the-art on many NLP tasks.","Pretrained contextual representation models (Peters et al., 2018; Devlin et al., 2018) have pushed forward the state-of-the-art on many NLP tasks.",,,"['Pretrained', 'contextual', 'representation', 'models', '(Peters', 'et', 'al.,', '2018;', 'Devlin', 'et', 'al.,', '2018)', 'have', 'pushed', 'forward', 'the', 'state-of-the-art', 'on', 'many', 'NLP', 'tasks.']",,,,contextual representation models Peters et al . Devlin et al .,0,11,84,11,84,"[(11, 21), (22, 36), (37, 43), (46, 52), (53, 55), (56, 58), (59, 60), (70, 76), (77, 79), (80, 82), (83, 84)]",have pushed,0,94,105,94,105,"[(94, 98), (99, 105)]","['contextual', 'representation', 'models', 'Peters', 'et', 'al', '.', 'Devlin', 'et', 'al', '.']","['have', 'pushed']"
43,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,1,"A new release of BERT (Devlin, 2018) includes a model simultaneously pretrained on 104 languages with impressive performance for zero-shot cross-lingual transfer on a natural language inference task.",A new release of,BERT,"( Devlin , 2018 ) includes a model simultaneously pretrained on 104 languages with impressive performance for zero-shot cross-lingual transfer on a natural language inference task .","['A', 'new', 'release', 'of', 'BERT', '(', 'Devlin', ',', '2018', ')', 'includes', 'a', 'model', 'simultaneously', 'pretrained', 'on', '104', 'languages', 'with', 'impressive', 'performance', 'for', 'zero-shot', 'cross-lingual', 'transfer', 'on', 'a', 'natural', 'language', 'inference', 'task', '.']","(4, 5)","(16, 20)",0,A new release,0,0,13,0,13,"[(0, 1), (2, 5), (6, 13)]",includes,2,40,48,18,26,"[(40, 48)]","['A', 'new', 'release']",['includes']
44,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,2,"This paper explores the broader cross-lingual potential of mBERT (multilingual) as a zero shot language transfer model on 5 NLP tasks covering a total of 39 languages from various language families: NLI, document classification, NER, POS tagging, and dependency parsing.",This paper explores the broader cross-lingual potential of,mBERT,"( multilingual ) as a zero shot language transfer model on 5 NLP tasks covering a total of 39 languages from various language families : NLI , document classification , NER , POS tagging , and dependency parsing .","['This', 'paper', 'explores', 'the', 'broader', 'cross-lingual', 'potential', 'of', 'mBERT', '(', 'multilingual', ')', 'as', 'a', 'zero', 'shot', 'language', 'transfer', 'model', 'on', '5', 'NLP', 'tasks', 'covering', 'a', 'total', 'of', '39', 'languages', 'from', 'various', 'language', 'families', ':', 'NLI', ',', 'document', 'classification', ',', 'NER', ',', 'POS', 'tagging', ',', 'and', 'dependency', 'parsing', '.']","(8, 9)","(58, 63)",1,This paper,0,0,10,0,10,"[(0, 4), (5, 10)]",explores,0,11,19,11,19,"[(11, 19)]","['This', 'paper']",['explores']
45,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,3,We compare mBERT with the best-published methods for zero-shot cross-lingual transfer and find mBERT competitive on each task.,We compare,mBERT,with the best-published methods for zero-shot cross-lingual transfer and find mBERT competitive on each task .,"['We', 'compare', 'mBERT', 'with', 'the', 'best-published', 'methods', 'for', 'zero-shot', 'cross-lingual', 'transfer', 'and', 'find', 'mBERT', 'competitive', 'on', 'each', 'task', '.']","(2, 3)","(10, 15)",1,We,0,0,2,0,2,"[(0, 2)]",compare shot and find,0,3,100,3,100,"[(3, 10), (62, 66), (92, 95), (96, 100)]",['We'],"['compare', 'shot', 'find']"
46,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,3,We compare mBERT with the best-published methods for zero-shot cross-lingual transfer and find mBERT competitive on each task.,We compare mBERT with the best-published methods for zero-shot cross-lingual transfer and find,mBERT,competitive on each task .,"['We', 'compare', 'mBERT', 'with', 'the', 'best-published', 'methods', 'for', 'zero-shot', 'cross-lingual', 'transfer', 'and', 'find', 'mBERT', 'competitive', 'on', 'each', 'task', '.']","(13, 14)","(94, 99)",1,We,0,0,2,0,2,"[(0, 2)]",compare shot and find,0,3,100,3,100,"[(3, 10), (62, 66), (92, 95), (96, 100)]",['We'],"['compare', 'shot', 'find']"
47,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,4,"Additionally, we investigate the most effective strategy for utilizing mBERT in this manner, determine to what extent mBERT generalizes away from language specific features, and measure factors that influence cross-lingual transfer.","Additionally , we investigate the most effective strategy for utilizing",mBERT,"in this manner , determine to what extent mBERT generalizes away from language specific features , and measure factors that influence cross-lingual transfer .","['Additionally', ',', 'we', 'investigate', 'the', 'most', 'effective', 'strategy', 'for', 'utilizing', 'mBERT', 'in', 'this', 'manner', ',', 'determine', 'to', 'what', 'extent', 'mBERT', 'generalizes', 'away', 'from', 'language', 'specific', 'features', ',', 'and', 'measure', 'factors', 'that', 'influence', 'cross-lingual', 'transfer', '.']","(10, 11)","(71, 76)",1,we,0,15,17,15,17,"[(15, 17)]",investigate determine,0,18,104,18,104,"[(18, 29), (95, 104)]",['we'],"['investigate', 'determine']"
48,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Abstract,4,"Additionally, we investigate the most effective strategy for utilizing mBERT in this manner, determine to what extent mBERT generalizes away from language specific features, and measure factors that influence cross-lingual transfer.","Additionally , we investigate the most effective strategy for utilizing mBERT in this manner , determine to what extent",mBERT,"generalizes away from language specific features , and measure factors that influence cross-lingual transfer .","['Additionally', ',', 'we', 'investigate', 'the', 'most', 'effective', 'strategy', 'for', 'utilizing', 'mBERT', 'in', 'this', 'manner', ',', 'determine', 'to', 'what', 'extent', 'mBERT', 'generalizes', 'away', 'from', 'language', 'specific', 'features', ',', 'and', 'measure', 'factors', 'that', 'influence', 'cross-lingual', 'transfer', '.']","(19, 20)","(119, 124)",1,we,0,15,17,15,17,"[(15, 17)]",investigate determine,0,18,104,18,104,"[(18, 29), (95, 104)]",['we'],"['investigate', 'determine']"
49,https://www.semanticscholar.org/paper/Beto%2C-Bentz%2C-Becas%3A-The-Surprising-Cross-Lingual-of-Wu-Dredze/2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,7,Title,0,"Beto, Bentz, Becas: The Surprising Cross-Lingual Effectiveness of BERT.","Beto , Bentz , Becas : The Surprising Cross-Lingual Effectiveness of",BERT,.,"['Beto', ',', 'Bentz', ',', 'Becas', ':', 'The', 'Surprising', 'Cross-Lingual', 'Effectiveness', 'of', 'BERT', '.']","(11, 12)","(68, 72)",0,Beto Bentz Becas The Surprising Cross Lingual Effectiveness,0,0,67,0,67,"[(0, 4), (7, 12), (15, 20), (23, 26), (27, 37), (38, 43), (46, 53), (54, 67)]",,,,,,,[],"['Beto', 'Bentz', 'Becas', 'The', 'Surprising', 'Cross', 'Lingual', 'Effectiveness']",[]
50,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,0,"Language model pre-training, such as BERT, has significantly improved the performances of many natural language processing tasks.","Language model pre-training , such as",BERT,", has significantly improved the performances of many natural language processing tasks .","['Language', 'model', 'pre-training', ',', 'such', 'as', 'BERT', ',', 'has', 'significantly', 'improved', 'the', 'performances', 'of', 'many', 'natural', 'language', 'processing', 'tasks', '.']","(6, 7)","(37, 41)",0,Language model - training,0,0,29,0,29,"[(0, 8), (9, 14), (19, 20), (21, 29)]",has improved,2,47,73,4,30,"[(47, 50), (65, 73)]","['Language', 'model', '-', 'training']","['has', 'improved']"
51,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,1,"However, pre-trained language models are usually computationally expensive and memory intensive, so it is difficult to effectively execute them on some resource-restricted devices.","However, pre-trained language models are usually computationally expensive and memory intensive, so it is difficult to effectively execute them on some resource-restricted devices.",,,"['However,', 'pre-trained', 'language', 'models', 'are', 'usually', 'computationally', 'expensive', 'and', 'memory', 'intensive,', 'so', 'it', 'is', 'difficult', 'to', 'effectively', 'execute', 'them', 'on', 'some', 'resource-restricted', 'devices.']",,,,,,,,,,[],so,0,101,103,101,103,"[(101, 103)]","['-', 'trained', 'language', 'models', 'it']","['are', 'is', 'execute']"
52,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,2,"To accelerate inference and reduce model size while maintaining accuracy, we firstly propose a novel transformer distillation method that is a specially designed knowledge distillation (KD) method for transformer-based models.","To accelerate inference and reduce model size while maintaining accuracy, we firstly propose a novel transformer distillation method that is a specially designed knowledge distillation (KD) method for transformer-based models.",,,"['To', 'accelerate', 'inference', 'and', 'reduce', 'model', 'size', 'while', 'maintaining', 'accuracy,', 'we', 'firstly', 'propose', 'a', 'novel', 'transformer', 'distillation', 'method', 'that', 'is', 'a', 'specially', 'designed', 'knowledge', 'distillation', '(KD)', 'method', 'for', 'transformer-based', 'models.']",,,,we,0,75,77,75,77,"[(75, 77)]",propose,0,86,93,86,93,"[(86, 93)]",['we'],"['accelerate', 'reduce', 'propose']"
53,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,3,"By leveraging this new KD method, the plenty of knowledge encoded in a large teacher BERT can be well transferred to a small student TinyBERT.","By leveraging this new KD method , the plenty of knowledge encoded in a large teacher",BERT,can be well transferred to a small student TinyBERT .,"['By', 'leveraging', 'this', 'new', 'KD', 'method', ',', 'the', 'plenty', 'of', 'knowledge', 'encoded', 'in', 'a', 'large', 'teacher', 'BERT', 'can', 'be', 'well', 'transferred', 'to', 'a', 'small', 'student', 'TinyBERT', '.']","(16, 17)","(85, 89)",0,the plenty,0,35,45,35,45,"[(35, 38), (39, 45)]",can be transferred,2,91,114,0,23,"[(91, 94), (95, 97), (103, 114)]","['the', 'plenty']","['can', 'be', 'transferred']"
54,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,3,"By leveraging this new KD method, the plenty of knowledge encoded in a large teacher BERT can be well transferred to a small student TinyBERT.","By leveraging this new KD method , the plenty of knowledge encoded in a large teacher BERT can be well transferred to a small student Tiny",BERT,.,"['By', 'leveraging', 'this', 'new', 'KD', 'method', ',', 'the', 'plenty', 'of', 'knowledge', 'encoded', 'in', 'a', 'large', 'teacher', 'BERT', 'can', 'be', 'well', 'transferred', 'to', 'a', 'small', 'student', 'Tiny', 'BERT', '.']","(26, 27)","(138, 142)",0,the plenty knowledge,0,35,58,35,58,"[(35, 38), (39, 45), (49, 58)]",can be transferred,0,91,114,91,114,"[(91, 94), (95, 97), (103, 114)]","['the', 'plenty', 'knowledge']","['can', 'be', 'transferred']"
55,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,4,"Moreover, we introduce a new two-stage learning framework for TinyBERT, which performs transformer distillation at both the pre-training and task-specific learning stages.","Moreover , we introduce a new two-stage learning framework for",TinyBERT,", which performs transformer distillation at both the pre-training and task-specific learning stages .","['Moreover', ',', 'we', 'introduce', 'a', 'new', 'two-stage', 'learning', 'framework', 'for', 'TinyBERT', ',', 'which', 'performs', 'transformer', 'distillation', 'at', 'both', 'the', 'pre-training', 'and', 'task-specific', 'learning', 'stages', '.']","(10, 11)","(62, 70)",4,we,0,11,13,11,13,"[(11, 13)]",introduce,0,14,23,14,23,"[(14, 23)]",['we'],['introduce']
56,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,5,This framework ensures that TinyBERT can capture both the general-domain and task-specific knowledge of the teacher BERT.,This framework ensures that,TinyBERT,can capture both the general-domain and task-specific knowledge of the teacher BERT .,"['This', 'framework', 'ensures', 'that', 'TinyBERT', 'can', 'capture', 'both', 'the', 'general-domain', 'and', 'task-specific', 'knowledge', 'of', 'the', 'teacher', 'BERT', '.']","(4, 5)","(27, 35)",4,This framework,0,0,14,0,14,"[(0, 4), (5, 14)]",ensures,0,15,22,15,22,"[(15, 22)]","['This', 'framework']",['ensures']
57,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,6,"TinyBERT is empirically effective and achieves comparable results with BERT in GLUE datasets, while being 7.5x smaller and 9.4x faster on inference.",,TinyBERT,"is empirically effective and achieves comparable results with BERT in GLUE datasets , while being 7.5x smaller and 9.4x faster on inference .","['TinyBERT', 'is', 'empirically', 'effective', 'and', 'achieves', 'comparable', 'results', 'with', 'BERT', 'in', 'GLUE', 'datasets', ',', 'while', 'being', '7.5x', 'smaller', 'and', '9.4x', 'faster', 'on', 'inference', '.']","(0, 1)","(0, 8)",4,TinyBERT,1,0,8,0,8,"[(0, 8)]",is and achieves,2,9,46,0,37,"[(9, 11), (34, 37), (38, 46)]",['TinyBERT'],"['is', 'achieves']"
58,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Abstract,7,"TinyBERT is also significantly better than state-of-the-art baselines, even with only about 28% parameters and 31% inference time of baselines",,TinyBERT,"is also significantly better than state-of-the-art baselines , even with only about 28 % parameters and 31 % inference time of baselines","['TinyBERT', 'is', 'also', 'significantly', 'better', 'than', 'state-of-the-art', 'baselines', ',', 'even', 'with', 'only', 'about', '28', '%', 'parameters', 'and', '31', '%', 'inference', 'time', 'of', 'baselines']","(0, 1)","(0, 8)",4,TinyBERT,1,0,8,0,8,"[(0, 8)]",is,2,9,11,0,2,"[(9, 11)]",['TinyBERT'],['is']
59,https://www.semanticscholar.org/paper/TinyBERT%3A-Distilling-BERT-for-Natural-Language-Jiao-Yin/0cbf97173391b0430140117027edcaf1a37968c7,8,Title,0,TinyBERT: Distilling BERT for Natural Language Understanding.,,TinyBERT,: Distilling BERT for Natural Language Understanding .,"['TinyBERT', ':', 'Distilling', 'BERT', 'for', 'Natural', 'Language', 'Understanding', '.']","(0, 1)","(0, 8)",4,,,,,,,[],TinyBERT,1,0,8,0,8,"[(0, 8)]",[],['Distilling']
60,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,0,"BERT, a pre-trained Transformer model, has achieved ground-breaking performance on multiple NLP tasks.",,BERT,", a pre-trained Transformer model , has achieved ground-breaking performance on multiple NLP tasks .","['BERT', ',', 'a', 'pre-trained', 'Transformer', 'model', ',', 'has', 'achieved', 'ground-breaking', 'performance', 'on', 'multiple', 'NLP', 'tasks', '.']","(0, 1)","(0, 4)",0,BERT a pre - Transformer model,1,0,40,0,40,"[(0, 4), (7, 8), (9, 12), (13, 14), (23, 34), (35, 40)]",has achieved,2,43,55,38,50,"[(43, 46), (47, 55)]","['BERT', 'a', 'pre', '-', 'Transformer', 'model']","['has', 'achieved', 'breaking']"
61,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,1,"In this paper, we describe BERTSUM, a simple variant of BERT, for extractive summarization.","In this paper , we describe",BERTSUM,", a simple variant of BERT , for extractive summarization .","['In', 'this', 'paper', ',', 'we', 'describe', 'BERTSUM', ',', 'a', 'simple', 'variant', 'of', 'BERT', ',', 'for', 'extractive', 'summarization', '.']","(6, 7)","(27, 34)",0,we,0,16,18,16,18,"[(16, 18)]",describe,0,19,27,19,27,"[(19, 27)]",['we'],['describe']
62,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,2,"Our system is the state of the art on the CNN/Dailymail dataset, outperforming the previous best-performed system by 1.65 on ROUGE-L.","Our system is the state of the art on the CNN/Dailymail dataset, outperforming the previous best-performed system by 1.65 on ROUGE-L.",,,"['Our', 'system', 'is', 'the', 'state', 'of', 'the', 'art', 'on', 'the', 'CNN/Dailymail', 'dataset,', 'outperforming', 'the', 'previous', 'best-performed', 'system', 'by', '1.65', 'on', 'ROUGE-L.']",,,,system,0,4,10,4,10,"[(4, 10)]",is outperforming,0,11,81,11,81,"[(11, 13), (68, 81)]",['system'],"['is', 'outperforming']"
63,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Abstract,3,The codes to reproduce our results are available at this https URL,The codes to reproduce our results are available at this https URL,,,"['The', 'codes', 'to', 'reproduce', 'our', 'results', 'are', 'available', 'at', 'this', 'https', 'URL']",,,,The codes,0,0,9,0,9,"[(0, 3), (4, 9)]",are,0,35,38,35,38,"[(35, 38)]","['The', 'codes']",['are']
64,https://www.semanticscholar.org/paper/Fine-tune-BERT-for-Extractive-Summarization-Liu/a10a6495723ea8c928680ecdd61714f5750586c3,9,Title,0,Fine-tune BERT for Extractive Summarization.,Fine-tune,BERT,for Extractive Summarization .,"['Fine-tune', 'BERT', 'for', 'Extractive', 'Summarization', '.']","(1, 2)","(9, 13)",0,tune BERT,0,7,16,7,16,"[(7, 11), (12, 16)]",,,,,,,[],"['tune', 'BERT']",[]
65,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,0,Question-answering plays an important role in e-commerce as it allows potential customers to actively seek crucial information about products or services to help their purchase decision making.,Question-answering plays an important role in e-commerce as it allows potential customers to actively seek crucial information about products or services to help their purchase decision making.,,,"['Question-answering', 'plays', 'an', 'important', 'role', 'in', 'e-commerce', 'as', 'it', 'allows', 'potential', 'customers', 'to', 'actively', 'seek', 'crucial', 'information', 'about', 'products', 'or', 'services', 'to', 'help', 'their', 'purchase', 'decision', 'making.']",,,,Question answering,0,0,20,0,20,"[(0, 8), (11, 20)]",plays,0,21,26,21,26,"[(21, 26)]","['Question', 'answering']",['plays']
66,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,1,"Inspired by the recent success of machine reading comprehension (MRC) on formal documents, this paper explores the potential of turning customer reviews into a large source of knowledge that can be exploited to answer user questions.","Inspired by the recent success of machine reading comprehension (MRC) on formal documents, this paper explores the potential of turning customer reviews into a large source of knowledge that can be exploited to answer user questions.",,,"['Inspired', 'by', 'the', 'recent', 'success', 'of', 'machine', 'reading', 'comprehension', '(MRC)', 'on', 'formal', 'documents,', 'this', 'paper', 'explores', 'the', 'potential', 'of', 'turning', 'customer', 'reviews', 'into', 'a', 'large', 'source', 'of', 'knowledge', 'that', 'can', 'be', 'exploited', 'to', 'answer', 'user', 'questions.']",,,,this paper,0,94,104,94,104,"[(94, 98), (99, 104)]",explores,0,105,113,105,113,"[(105, 113)]","['this', 'paper']","['Inspired', 'explores']"
67,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,2,We call this problem Review Reading Comprehension (RRC).,We call this problem Review Reading Comprehension (RRC).,,,"['We', 'call', 'this', 'problem', 'Review', 'Reading', 'Comprehension', '(RRC).']",,,,We,0,0,2,0,2,"[(0, 2)]",call,0,3,7,3,7,"[(3, 7)]",['We'],['call']
68,https://www.semanticscholar.org/paper/BERT-Post-Training-for-Review-Reading-Comprehension-Xu-Liu/a4bc4b98a917174ac2ab14bd5e66d64306079ab5,10,Abstract,3,"To the best of our knowledge, no existing work has been done on RRC.","To the best of our knowledge, no existing work has been done on RRC.",,,"['To', 'the', 'best', 'of', 'our', 'knowledge,', 'no', 'existing', 'work', 'has', 'been', 'done', 'on', 'RRC.']",,,,no work,0,31,47,31,47,"[(31, 33), (43, 47)]",has been done,0,48,61,48,61,"[(48, 51), (52, 56), (57, 61)]","['no', 'work']","['has', 'been', 'done']"
