,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14
70,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,2,"First, we introduce two previously unreleased datasets as benchmark datasets for text classification and low-resource multilabel text classification for the low-resource language Filipino.","First, we introduce two previously unreleased datasets as benchmark datasets for text classification and low-resource multilabel text classification for the low-resource language Filipino.",,,"['First,', 'we', 'introduce', 'two', 'previously', 'unreleased', 'datasets', 'as', 'benchmark', 'datasets', 'for', 'text', 'classification', 'and', 'low-resource', 'multilabel', 'text', 'classification', 'for', 'the', 'low-resource', 'language', 'Filipino.']",,,,we,0,8,10,8,10,introduce,0,11,20,11,20,['we'],['introduce']
71,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,3,"Second, we pretrain better BERT and DistilBERT models for use within the Filipino setting.","Second, we pretrain better BERT and DistilBERT models for use within the Filipino setting.",,,"['Second,', 'we', 'pretrain', 'better', 'BERT', 'and', 'DistilBERT', 'models', 'for', 'use', 'within', 'the', 'Filipino', 'setting.']",,,,we,0,9,11,9,11,pretrain,0,12,20,12,20,['we'],['pretrain']
72,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,4,"Third, we introduce a simple degradation test that benchmarks a model's resistance to performance degradation as the number of training samples are reduced.","Third, we introduce a simple degradation test that benchmarks a model's resistance to performance degradation as the number of training samples are reduced.",,,"['Third,', 'we', 'introduce', 'a', 'simple', 'degradation', 'test', 'that', 'benchmarks', 'a', ""model's"", 'resistance', 'to', 'performance', 'degradation', 'as', 'the', 'number', 'of', 'training', 'samples', 'are', 'reduced.']",,,,we,0,8,10,8,10,introduce,0,11,20,11,20,['we'],['introduce']
73,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,5,We analyze our pretrained model's degradation speeds and look towards the use of this method for comparing models aimed at operating within the low-resource setting.,We analyze our pretrained model's degradation speeds and look towards the use of this method for comparing models aimed at operating within the low-resource setting.,,,"['We', 'analyze', 'our', 'pretrained', ""model's"", 'degradation', 'speeds', 'and', 'look', 'towards', 'the', 'use', 'of', 'this', 'method', 'for', 'comparing', 'models', 'aimed', 'at', 'operating', 'within', 'the', 'low-resource', 'setting.']",,,,We,0,0,2,0,2,analyze and look,0,3,62,3,62,['We'],"['analyze', 'look']"
74,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Abstract,6,We release all our models and datasets for the research community to use.,We release all our models and datasets for the research community to use.,,,"['We', 'release', 'all', 'our', 'models', 'and', 'datasets', 'for', 'the', 'research', 'community', 'to', 'use.']",,,,We,0,0,2,0,2,release,0,3,10,3,10,['We'],['release']
75,https://www.semanticscholar.org/paper/Establishing-Baselines-for-Text-Classification-in-Cruz-Cheng/c2dfc728abf4127fdb24195143ce3d2059418f0e,7,Title,0,Establishing Baselines for Text Classification in Low-Resource Languages.,Establishing Baselines for Text Classification in Low-Resource Languages.,,,"['Establishing', 'Baselines', 'for', 'Text', 'Classification', 'in', 'Low-Resource', 'Languages.']",,,,,,,,,,Establishing,0,0,12,0,12,[],['Establishing']
76,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,0,"Neural Network based models have been state-of-the-art models for various Natural Language Processing tasks, however, the input and output dimension problem in the networks has still not been fully resolved, especially in text generation tasks (e.g.","Neural Network based models have been state-of-the-art models for various Natural Language Processing tasks, however, the input and output dimension problem in the networks has still not been fully resolved, especially in text generation tasks (e.g.",,,"['Neural', 'Network', 'based', 'models', 'have', 'been', 'state-of-the-art', 'models', 'for', 'various', 'Natural', 'Language', 'Processing', 'tasks,', 'however,', 'the', 'input', 'and', 'output', 'dimension', 'problem', 'in', 'the', 'networks', 'has', 'still', 'not', 'been', 'fully', 'resolved,', 'especially', 'in', 'text', 'generation', 'tasks', '(e.g.']",,,,Neural Network models the input output dimension problem,0,0,164,0,164,have been has been resolved,0,28,214,28,214,"['Neural', 'Network', 'models', 'the', 'input', 'output', 'dimension', 'problem']","['have', 'been', 'has', 'been', 'resolved']"
77,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,1,"Machine Translation, Text Summarization), in which input and output both have huge sizes of vocabularies.","Machine Translation, Text Summarization), in which input and output both have huge sizes of vocabularies.",,,"['Machine', 'Translation,', 'Text', 'Summarization),', 'in', 'which', 'input', 'and', 'output', 'both', 'have', 'huge', 'sizes', 'of', 'vocabularies.']",,,,Machine Translation Text Summarization,0,0,40,0,40,,,,,,,"['Machine', 'Translation', 'Text', 'Summarization']",[]
78,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,2,"Therefore, input-output embedding weight sharing has been introduced and adopted widely, which remains to be improved.","Therefore, input-output embedding weight sharing has been introduced and adopted widely, which remains to be improved.",,,"['Therefore,', 'input-output', 'embedding', 'weight', 'sharing', 'has', 'been', 'introduced', 'and', 'adopted', 'widely,', 'which', 'remains', 'to', 'be', 'improved.']",,,,input output,0,12,26,12,26,has been introduced and adopted,0,52,83,52,83,"['input', 'output']","['has', 'been', 'introduced', 'adopted']"
79,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,3,"Based on linear algebra and statistical theories, this paper locates the shortcoming of existed input-output embedding weight sharing method, then raises methods for improving input-output weight shared embedding, among which methods of normalization of embedding weight matrices show best performance.","Based on linear algebra and statistical theories, this paper locates the shortcoming of existed input-output embedding weight sharing method, then raises methods for improving input-output weight shared embedding, among which methods of normalization of embedding weight matrices show best performance.",,,"['Based', 'on', 'linear', 'algebra', 'and', 'statistical', 'theories,', 'this', 'paper', 'locates', 'the', 'shortcoming', 'of', 'existed', 'input-output', 'embedding', 'weight', 'sharing', 'method,', 'then', 'raises', 'methods', 'for', 'improving', 'input-output', 'weight', 'shared', 'embedding,', 'among', 'which', 'methods', 'of', 'normalization', 'of', 'embedding', 'weight', 'matrices', 'show', 'best', 'performance.']",,,,this paper,0,51,61,51,61,locates,0,62,69,62,69,"['this', 'paper']","['locates', 'raises']"
80,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,4,"These methods are nearly computational cost-free, can get combined with other embedding techniques, and show good effectiveness when applied on state-of-the-art Neural Network models.","These methods are nearly computational cost-free, can get combined with other embedding techniques, and show good effectiveness when applied on state-of-the-art Neural Network models.",,,"['These', 'methods', 'are', 'nearly', 'computational', 'cost-free,', 'can', 'get', 'combined', 'with', 'other', 'embedding', 'techniques,', 'and', 'show', 'good', 'effectiveness', 'when', 'applied', 'on', 'state-of-the-art', 'Neural', 'Network', 'models.']",,,,These methods,0,0,13,0,13,are,0,14,17,14,17,"['These', 'methods']",['are']
81,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,5,"For Transformer-big models, the normalization techniques can get at best 0.6 BLEU improvement compared to the original version of model on WMT'16 En-De dataset, and similar BLEU improvements on IWSLT 14' datasets.",For,Transformer,"-big models , the normalization techniques can get at best 0.6 BLEU improvement compared to the original version of model on WMT'16 En-De dataset , and similar BLEU improvements on IWSLT 14 ' datasets .","['For', 'Transformer', '-big', 'models', ',', 'the', 'normalization', 'techniques', 'can', 'get', 'at', 'best', '0.6', 'BLEU', 'improvement', 'compared', 'to', 'the', 'original', 'version', 'of', 'model', 'on', ""WMT'16"", 'En-De', 'dataset', ',', 'and', 'similar', 'BLEU', 'improvements', 'on', 'IWSLT', '14', ""'"", 'datasets', '.']","(1, 2)","(3, 14)",0,the normalization techniques,2,30,58,14,42,can get,2,59,66,43,50,"['the', 'normalization', 'techniques']","['can', 'get']"
82,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Abstract,6,"For DynamicConv models, 0.5 BLEU improvement can be attained on WMT'16 En-De dataset, and 0.41 BLEU improvement on IWSLT 14' De-En translation task is achieved.","For DynamicConv models, 0.5 BLEU improvement can be attained on WMT'16 En-De dataset, and 0.41 BLEU improvement on IWSLT 14' De-En translation task is achieved.",,,"['For', 'DynamicConv', 'models,', '0.5', 'BLEU', 'improvement', 'can', 'be', 'attained', 'on', ""WMT'16"", 'En-De', 'dataset,', 'and', '0.41', 'BLEU', 'improvement', 'on', 'IWSLT', ""14'"", 'De-En', 'translation', 'task', 'is', 'achieved.']",,,,BLEU improvement IWSLT De En translation task,0,99,154,99,154,and is achieved,0,90,166,90,166,"['BLEU', 'improvement', 'BLEU', 'improvement', 'IWSLT', 'De', 'En', 'translation', 'task']","['can', 'be', 'attained', 'is', 'achieved']"
83,https://www.semanticscholar.org/paper/Normalization-of-Input-output-Shared-Embeddings-in-Liu-Zhai/6925eda7b26bfca99bfc3e1d1998845bbbd64acb,8,Title,0,Normalization of Input-output Shared Embeddings in Text Generation Models.,Normalization of Input-output Shared Embeddings in Text Generation Models.,,,"['Normalization', 'of', 'Input-output', 'Shared', 'Embeddings', 'in', 'Text', 'Generation', 'Models.']",,,,Normalization output Shared Embeddings,0,0,49,0,49,,,,,,,"['Normalization', 'output', 'Shared', 'Embeddings']",[]
84,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,0,"Recently, the emergence of pre-trained models (PTMs) has brought natural language processing (NLP) to a new era.","Recently, the emergence of pre-trained models (PTMs) has brought natural language processing (NLP) to a new era.",,,"['Recently,', 'the', 'emergence', 'of', 'pre-trained', 'models', '(PTMs)', 'has', 'brought', 'natural', 'language', 'processing', '(NLP)', 'to', 'a', 'new', 'era.']",,,,the emergence,0,11,24,11,24,has brought,0,58,69,58,69,"['the', 'emergence']","['has', 'brought']"
85,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,1,"In this survey, we provide a comprehensive review of PTMs for NLP.","In this survey, we provide a comprehensive review of PTMs for NLP.",,,"['In', 'this', 'survey,', 'we', 'provide', 'a', 'comprehensive', 'review', 'of', 'PTMs', 'for', 'NLP.']",,,,we,0,17,19,17,19,provide,0,20,27,20,27,['we'],['provide']
86,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,2,We first briefly introduce language representation learning and its research progress.,We first briefly introduce language representation learning and its research progress.,,,"['We', 'first', 'briefly', 'introduce', 'language', 'representation', 'learning', 'and', 'its', 'research', 'progress.']",,,,We,0,0,2,0,2,introduce,0,17,26,17,26,['We'],['introduce']
87,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,3,Then we systematically categorize existing PTMs based on a taxonomy with four perspectives.,Then we systematically categorize existing PTMs based on a taxonomy with four perspectives.,,,"['Then', 'we', 'systematically', 'categorize', 'existing', 'PTMs', 'based', 'on', 'a', 'taxonomy', 'with', 'four', 'perspectives.']",,,,we,0,5,7,5,7,categorize,0,23,33,23,33,['we'],['categorize']
88,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,4,"Next, we describe how to adapt the knowledge of PTMs to the downstream tasks.","Next, we describe how to adapt the knowledge of PTMs to the downstream tasks.",,,"['Next,', 'we', 'describe', 'how', 'to', 'adapt', 'the', 'knowledge', 'of', 'PTMs', 'to', 'the', 'downstream', 'tasks.']",,,,we,0,7,9,7,9,describe,0,10,18,10,18,['we'],['describe']
89,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,5,"Finally, we outline some potential directions of PTMs for future research.","Finally, we outline some potential directions of PTMs for future research.",,,"['Finally,', 'we', 'outline', 'some', 'potential', 'directions', 'of', 'PTMs', 'for', 'future', 'research.']",,,,we,0,10,12,10,12,outline,0,13,20,13,20,['we'],['outline']
90,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Abstract,6,"This survey is purposed to be a hands-on guide for understanding, using, and developing PTMs for various NLP tasks.","This survey is purposed to be a hands-on guide for understanding, using, and developing PTMs for various NLP tasks.",,,"['This', 'survey', 'is', 'purposed', 'to', 'be', 'a', 'hands-on', 'guide', 'for', 'understanding,', 'using,', 'and', 'developing', 'PTMs', 'for', 'various', 'NLP', 'tasks.']",,,,This survey,0,0,11,0,11,is purposed,0,12,23,12,23,"['This', 'survey']","['is', 'purposed', 'be']"
91,https://www.semanticscholar.org/paper/Pre-trained-Models-for-Natural-Language-Processing%3A-Qiu-Sun/e06b36f1076b3497992b558d7707f053161dc840,9,Title,0,Pre-trained Models for Natural Language Processing: A Survey.,Pre-trained Models for Natural Language Processing: A Survey.,,,"['Pre-trained', 'Models', 'for', 'Natural', 'Language', 'Processing:', 'A', 'Survey.']",,,,Pre - Models A Survey,0,0,63,0,63,,,,,,,"['Pre', '-', 'Models', 'A', 'Survey']",[]
92,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,0,"Large pretrained natural language representations such as BERT, ALBERT, and other variants (BERT-models) have achieved state of the art performance on a diverse set of NLP tasks after fine tuning.","Large pretrained natural language representations such as BERT, ALBERT, and other variants (BERT-models) have achieved state of the art performance on a diverse set of NLP tasks after fine tuning.",,,"['Large', 'pretrained', 'natural', 'language', 'representations', 'such', 'as', 'BERT,', 'ALBERT,', 'and', 'other', 'variants', '(BERT-models)', 'have', 'achieved', 'state', 'of', 'the', 'art', 'performance', 'on', 'a', 'diverse', 'set', 'of', 'NLP', 'tasks', 'after', 'fine', 'tuning.']",,,,Large natural language representations,0,0,49,0,49,have achieved,0,111,124,111,124,"['Large', 'natural', 'language', 'representations']","['have', 'achieved']"
93,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,1,"This suggests these BERT-models learn to extract signal-rich, transferable language features.","This suggests these BERT-models learn to extract signal-rich ,",transferable,language features .,"['This', 'suggests', 'these', 'BERT-models', 'learn', 'to', 'extract', 'signal-rich', ',', 'transferable', 'language', 'features', '.']","(9, 10)","(62, 74)",0,This,0,0,4,0,4,suggests,0,5,13,5,13,['This'],['suggests']
94,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,2,"We investigate whether there is an appreciable difference in feature quality at various depths of pretrained and fine tuned BERT-models by training softmax regression probes to perform a semantic level task, question answering (QA) on SQuAD 2.0.","We investigate whether there is an appreciable difference in feature quality at various depths of pretrained and fine tuned BERT-models by training softmax regression probes to perform a semantic level task, question answering (QA) on SQuAD 2.0.",,,"['We', 'investigate', 'whether', 'there', 'is', 'an', 'appreciable', 'difference', 'in', 'feature', 'quality', 'at', 'various', 'depths', 'of', 'pretrained', 'and', 'fine', 'tuned', 'BERT-models', 'by', 'training', 'softmax', 'regression', 'probes', 'to', 'perform', 'a', 'semantic', 'level', 'task,', 'question', 'answering', '(QA)', 'on', 'SQuAD', '2.0.']",,,,We,0,0,2,0,2,investigate,0,3,14,3,14,['We'],['investigate']
95,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,3,"We find that the feature quality of fine tuned BERT-models improves with each successive layer, while the feature quality of pretrained BERT-models remains constant.","We find that the feature quality of fine tuned BERT-models improves with each successive layer, while the feature quality of pretrained BERT-models remains constant.",,,"['We', 'find', 'that', 'the', 'feature', 'quality', 'of', 'fine', 'tuned', 'BERT-models', 'improves', 'with', 'each', 'successive', 'layer,', 'while', 'the', 'feature', 'quality', 'of', 'pretrained', 'BERT-models', 'remains', 'constant.']",,,,We,0,0,2,0,2,find,0,3,7,3,7,['We'],['find']
96,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,4,"We also find that pretrained BERT-models feature quality is relatively poor in comparison to high layers in the fine tuned models, suggesting that the fine tuning process is key for extracting high quality features.","We also find that pretrained BERT-models feature quality is relatively poor in comparison to high layers in the fine tuned models, suggesting that the fine tuning process is key for extracting high quality features.",,,"['We', 'also', 'find', 'that', 'pretrained', 'BERT-models', 'feature', 'quality', 'is', 'relatively', 'poor', 'in', 'comparison', 'to', 'high', 'layers', 'in', 'the', 'fine', 'tuned', 'models,', 'suggesting', 'that', 'the', 'fine', 'tuning', 'process', 'is', 'key', 'for', 'extracting', 'high', 'quality', 'features.']",,,,We,0,0,2,0,2,find,0,8,12,8,12,['We'],['find']
97,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,5,"One particularly interesting finding is that the early to middle layers in fine tuned BERT-models begin to perform well on questions with answers, at the cost of performance on questions with no answer.","One particularly interesting finding is that the early to middle layers in fine tuned BERT-models begin to perform well on questions with answers, at the cost of performance on questions with no answer.",,,"['One', 'particularly', 'interesting', 'finding', 'is', 'that', 'the', 'early', 'to', 'middle', 'layers', 'in', 'fine', 'tuned', 'BERT-models', 'begin', 'to', 'perform', 'well', 'on', 'questions', 'with', 'answers,', 'at', 'the', 'cost', 'of', 'performance', 'on', 'questions', 'with', 'no', 'answer.']",,,,finding,0,29,36,29,36,is,0,37,39,37,39,['finding'],['is']
98,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,6,Higher layers in fine tuned BERT-models are able to perform well on both questions with and without answers.,Higher layers in fine tuned BERT-models are able to perform well on both questions with and without answers.,,,"['Higher', 'layers', 'in', 'fine', 'tuned', 'BERT-models', 'are', 'able', 'to', 'perform', 'well', 'on', 'both', 'questions', 'with', 'and', 'without', 'answers.']",,,,Higher layers models,0,0,41,0,41,are,0,42,45,42,45,"['Higher', 'layers', 'models']",['are']
99,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Abstract,7,Code available at https://github.com/travismcguire/cs224nfinalproject,Code available at https://github.com/travismcguire/cs224nfinalproject,,,"['Code', 'available', 'at', 'https://github.com/travismcguire/cs224nfinalproject']",,,,Code available,0,0,14,0,14,,,,,,,"['Code', 'available']",[]
100,https://www.semanticscholar.org/paper/Transferability-of-Contextual-Representations-for-McGuire-Bhardwaj/e15dc8c8ca010a12b8b4c2edf16b942d108d181e,10,Title,0,Transferability of Contextual Representations for Question Answering.,,Transferability,of Contextual Representations for Question Answering .,"['Transferability', 'of', 'Contextual', 'Representations', 'for', 'Question', 'Answering', '.']","(0, 1)","(0, 15)",0,Transferability,1,0,15,0,15,,,,,,,['Transferability'],[]
101,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Abstract,0,"Large pre-trained contextual word representations have transformed the field of natural language processing, obtaining impressive results on a wide range of tasks.","Large pre-trained contextual word representations have transformed the field of natural language processing, obtaining impressive results on a wide range of tasks.",,,"['Large', 'pre-trained', 'contextual', 'word', 'representations', 'have', 'transformed', 'the', 'field', 'of', 'natural', 'language', 'processing,', 'obtaining', 'impressive', 'results', 'on', 'a', 'wide', 'range', 'of', 'tasks.']",,,,Large pre contextual word representations,0,0,51,0,51,have transformed,0,52,68,52,68,"['Large', 'pre', 'contextual', 'word', 'representations']","['have', 'transformed', 'obtaining']"
102,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Abstract,1,"However, as models increase in size, computational limitations make them impractical for researchers and practitioners alike.","However, as models increase in size, computational limitations make them impractical for researchers and practitioners alike.",,,"['However,', 'as', 'models', 'increase', 'in', 'size,', 'computational', 'limitations', 'make', 'them', 'impractical', 'for', 'researchers', 'and', 'practitioners', 'alike.']",,,,computational limitations,0,39,64,39,64,make,0,65,69,65,69,"['computational', 'limitations']",['make']
103,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Abstract,2,We hypothesize that contextual representations have both intrinsic and task-specific redundancies.,We hypothesize that contextual representations have both intrinsic and task-specific redundancies.,,,"['We', 'hypothesize', 'that', 'contextual', 'representations', 'have', 'both', 'intrinsic', 'and', 'task-specific', 'redundancies.']",,,,We,0,0,2,0,2,hypothesize,0,3,14,3,14,['We'],['hypothesize']
104,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Abstract,3,"We propose a novel feature selection method, which takes advantage of these redundancies to reduce the size of the pre-trained features.","We propose a novel feature selection method, which takes advantage of these redundancies to reduce the size of the pre-trained features.",,,"['We', 'propose', 'a', 'novel', 'feature', 'selection', 'method,', 'which', 'takes', 'advantage', 'of', 'these', 'redundancies', 'to', 'reduce', 'the', 'size', 'of', 'the', 'pre-trained', 'features.']",,,,We,0,0,2,0,2,propose,0,3,10,3,10,['We'],['propose']
105,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Abstract,4,"In a comprehensive evaluation on two pre-trained models, BERT and XLNet, using a diverse suite of sequence labeling and sequence classification tasks, our method reduces the feature set down to 1--7% of the original size, while maintaining more than 97% of the performance.","In a comprehensive evaluation on two pre-trained models, BERT and XLNet, using a diverse suite of sequence labeling and sequence classification tasks, our method reduces the feature set down to 1--7% of the original size, while maintaining more than 97% of the performance.",,,"['In', 'a', 'comprehensive', 'evaluation', 'on', 'two', 'pre-trained', 'models,', 'BERT', 'and', 'XLNet,', 'using', 'a', 'diverse', 'suite', 'of', 'sequence', 'labeling', 'and', 'sequence', 'classification', 'tasks,', 'our', 'method', 'reduces', 'the', 'feature', 'set', 'down', 'to', '1--7%', 'of', 'the', 'original', 'size,', 'while', 'maintaining', 'more', 'than', '97%', 'of', 'the', 'performance.']",,,,method,0,160,166,160,166,reduces set,0,167,190,167,190,['method'],"['reduces', 'set']"
106,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Title,0,Exploiting Redundancy in Pre-trained Language Models for Efficient Transfer Learning.,Exploiting Redundancy in Pre-trained Language Models for Efficient,Transfer Learning,.,"['Exploiting', 'Redundancy', 'in', 'Pre-trained', 'Language', 'Models', 'for', 'Efficient', 'Transfer', 'Learning', '.']","(8, 10)","(66, 83)",0,Redundancy Language Models,0,11,54,11,54,Exploiting,0,0,10,0,10,"['Redundancy', 'Language', 'Models']",['Exploiting']
107,https://www.semanticscholar.org/paper/Exploiting-Redundancy-in-Pre-trained-Language-for-Dalvi-Sajjad/dbd4944ea3098501a4486a6e8d2a79286c625e0a,11,Title,0,Exploiting Redundancy in Pre-trained Language Models for Efficient Transfer Learning.,Exploiting Redundancy in Pre-trained Language Models for Efficient,Transfer,Learning .,"['Exploiting', 'Redundancy', 'in', 'Pre-trained', 'Language', 'Models', 'for', 'Efficient', 'Transfer', 'Learning', '.']","(8, 9)","(66, 74)",0,Redundancy Language Models,0,11,54,11,54,Exploiting,0,0,10,0,10,"['Redundancy', 'Language', 'Models']",['Exploiting']
108,https://www.semanticscholar.org/paper/Byte-Pair-Encoding-is-Suboptimal-for-Language-Model-Bostrom-Durrett/bd91623adf62a71252a96fa9487e5338d343599d,12,Abstract,0,The success of pretrained transformer language models in natural language processing has led to a wide range of different pretraining setups.,The success of,pretrained transformer language models,in natural language processing has led to a wide range of different pretraining setups .,"['The', 'success', 'of', 'pretrained', 'transformer', 'language', 'models', 'in', 'natural', 'language', 'processing', 'has', 'led', 'to', 'a', 'wide', 'range', 'of', 'different', 'pretraining', 'setups', '.']","(3, 7)","(14, 52)",11,The success,0,0,11,0,11,has led,2,85,92,31,38,"['The', 'success']","['has', 'led']"
109,https://www.semanticscholar.org/paper/Byte-Pair-Encoding-is-Suboptimal-for-Language-Model-Bostrom-Durrett/bd91623adf62a71252a96fa9487e5338d343599d,12,Abstract,1,"These models employ a variety of subword tokenization methods, most notably byte pair encoding (BPE) (Sennrich et al., 2016; Gage, 1994), the WordPiece method (Schuster and Nakajima, 2012), and unigram language modeling (Kudo, 2018), to segment text.",,These models,"employ a variety of subword tokenization methods , most notably byte pair encoding ( BPE ) ( Sennrich et al . , 2016 ; Gage , 1994 ) , the WordPiece method ( Schuster and Nakajima , 2012 ) , and unigram language modeling ( Kudo , 2018 ) , to segment text .","['These', 'models', 'employ', 'a', 'variety', 'of', 'subword', 'tokenization', 'methods', ',', 'most', 'notably', 'byte', 'pair', 'encoding', '(', 'BPE', ')', '(', 'Sennrich', 'et', 'al', '.', ',', '2016', ';', 'Gage', ',', '1994', ')', ',', 'the', 'WordPiece', 'method', '(', 'Schuster', 'and', 'Nakajima', ',', '2012', ')', ',', 'and', 'unigram', 'language', 'modeling', '(', 'Kudo', ',', '2018', ')', ',', 'to', 'segment', 'text', '.']","(0, 2)","(0, 12)",-1,These models,1,0,12,0,12,employ,2,13,19,0,6,"['These', 'models']",['employ']
110,https://www.semanticscholar.org/paper/Byte-Pair-Encoding-is-Suboptimal-for-Language-Model-Bostrom-Durrett/bd91623adf62a71252a96fa9487e5338d343599d,12,Abstract,2,"However, to the best of our knowledge, the literature does not contain a direct evaluation of the impact of tokenization on language model pretraining.","However, to the best of our knowledge, the literature does not contain a direct evaluation of the impact of tokenization on language model pretraining.",,,"['However,', 'to', 'the', 'best', 'of', 'our', 'knowledge,', 'the', 'literature', 'does', 'not', 'contain', 'a', 'direct', 'evaluation', 'of', 'the', 'impact', 'of', 'tokenization', 'on', 'language', 'model', 'pretraining.']",,,,the literature,0,41,55,41,55,does contain,0,56,72,56,72,"['the', 'literature']","['does', 'contain']"
