,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group
88,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,0,The Transformer architecture is superior to RNN-based models in computational efficiency.,The Transformer architecture is superior to RNN-based models in computational efficiency.,,,"['The', 'Transformer', 'architecture', 'is', 'superior', 'to', 'RNN-based', 'models', 'in', 'computational', 'efficiency.']",,
89,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,1,"Recently, GPT and BERT demonstrate the efficacy of Transformer models on various NLP tasks using pre-trained language models on large-scale corpora.","Recently,",GPT,and BERT demonstrate the efficacy of Transformer models on various NLP tasks using pre-trained language models on large-scale corpora.,"['Recently,', 'GPT', 'and', 'BERT', 'demonstrate', 'the', 'efficacy', 'of', 'Transformer', 'models', 'on', 'various', 'NLP', 'tasks', 'using', 'pre-trained', 'language', 'models', 'on', 'large-scale', 'corpora.']","(1, 2)",demonstrate
90,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,2,"Surprisingly, these Transformer architectures are suboptimal for language model itself.","Surprisingly, these Transformer architectures are suboptimal for language model itself.",,,"['Surprisingly,', 'these', 'Transformer', 'architectures', 'are', 'suboptimal', 'for', 'language', 'model', 'itself.']",,
91,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,3,Neither self-attention nor the positional encoding in the Transformer is able to efficiently incorporate the word-level sequential context crucial to language modeling.,Neither self-attention nor the positional encoding in the Transformer is able to efficiently incorporate the word-level sequential context crucial to language modeling.,,,"['Neither', 'self-attention', 'nor', 'the', 'positional', 'encoding', 'in', 'the', 'Transformer', 'is', 'able', 'to', 'efficiently', 'incorporate', 'the', 'word-level', 'sequential', 'context', 'crucial', 'to', 'language', 'modeling.']",,
92,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,4,"In this paper, we explore effective Transformer architectures for language model, including adding additional LSTM layers to better capture the sequential context while still keeping the computation efficient.","In this paper, we explore effective Transformer architectures for language model, including adding additional LSTM layers to better capture the sequential context while still keeping the computation efficient.",,,"['In', 'this', 'paper,', 'we', 'explore', 'effective', 'Transformer', 'architectures', 'for', 'language', 'model,', 'including', 'adding', 'additional', 'LSTM', 'layers', 'to', 'better', 'capture', 'the', 'sequential', 'context', 'while', 'still', 'keeping', 'the', 'computation', 'efficient.']",,
93,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,5,We propose Coordinate Architecture Search (CAS) to find an effective architecture through iterative refinement of the model.,We propose Coordinate Architecture Search (CAS) to find an effective architecture through iterative refinement of the model.,,,"['We', 'propose', 'Coordinate', 'Architecture', 'Search', '(CAS)', 'to', 'find', 'an', 'effective', 'architecture', 'through', 'iterative', 'refinement', 'of', 'the', 'model.']",,
94,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,6,"Experimental results on the PTB, WikiText-2, and WikiText-103 show that CAS achieves perplexities between 20.42 and 34.11 on all problems, i.e.","Experimental results on the PTB, WikiText-2, and WikiText-103 show that CAS achieves perplexities between 20.42 and 34.11 on all problems, i.e.",,,"['Experimental', 'results', 'on', 'the', 'PTB,', 'WikiText-2,', 'and', 'WikiText-103', 'show', 'that', 'CAS', 'achieves', 'perplexities', 'between', '20.42', 'and', '34.11', 'on', 'all', 'problems,', 'i.e.']",,
95,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,7,on average an improvement of 12.0 perplexity units compared to state-of-the-art LSTMs.,on average an improvement of 12.0 perplexity units compared to state-of-the-art LSTMs.,,,"['on', 'average', 'an', 'improvement', 'of', '12.0', 'perplexity', 'units', 'compared', 'to', 'state-of-the-art', 'LSTMs.']",,
96,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Abstract,8,The source code is publicly available.,The source code is publicly available.,,,"['The', 'source', 'code', 'is', 'publicly', 'available.']",,
97,https://www.semanticscholar.org/paper/Language-Models-with-Transformers-Wang-Li/8cd4054b41936ba0889edc26be8969c3dc8491d8,10,Title,0,Language Models with Transformers.,Language Models with Transformers.,,,"['Language', 'Models', 'with', 'Transformers.']",,
98,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,0,"Pre-trained deep neural network language models such as ELMo, GPT, BERT and XLNet have recently achieved state-of-the-art performance on a variety of language understanding tasks.","Pre-trained deep neural network language models such as ELMo,","GPT,",BERT and XLNet have recently achieved state-of-the-art performance on a variety of language understanding tasks.,"['Pre-trained', 'deep', 'neural', 'network', 'language', 'models', 'such', 'as', 'ELMo,', 'GPT,', 'BERT', 'and', 'XLNet', 'have', 'recently', 'achieved', 'state-of-the-art', 'performance', 'on', 'a', 'variety', 'of', 'language', 'understanding', 'tasks.']","(9, 10)",have
99,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,1,"However, their size makes them impractical for a number of scenarios, especially on mobile and edge devices.","However, their size makes them impractical for a number of scenarios, especially on mobile and edge devices.",,,"['However,', 'their', 'size', 'makes', 'them', 'impractical', 'for', 'a', 'number', 'of', 'scenarios,', 'especially', 'on', 'mobile', 'and', 'edge', 'devices.']",,
100,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,2,"In particular, the input word embedding matrix accounts for a significant proportion of the model's memory footprint, due to the large input vocabulary and embedding dimensions.","In particular, the input word embedding matrix accounts for a significant proportion of the model's memory footprint, due to the large input vocabulary and embedding dimensions.",,,"['In', 'particular,', 'the', 'input', 'word', 'embedding', 'matrix', 'accounts', 'for', 'a', 'significant', 'proportion', 'of', 'the', ""model's"", 'memory', 'footprint,', 'due', 'to', 'the', 'large', 'input', 'vocabulary', 'and', 'embedding', 'dimensions.']",,
101,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,3,"Knowledge distillation techniques have had success at compressing large neural network models, but they are ineffective at yielding student models with vocabularies different from the original teacher models.","Knowledge distillation techniques have had success at compressing large neural network models, but they are ineffective at yielding student models with vocabularies different from the original teacher models.",,,"['Knowledge', 'distillation', 'techniques', 'have', 'had', 'success', 'at', 'compressing', 'large', 'neural', 'network', 'models,', 'but', 'they', 'are', 'ineffective', 'at', 'yielding', 'student', 'models', 'with', 'vocabularies', 'different', 'from', 'the', 'original', 'teacher', 'models.']",,
102,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,4,We introduce a novel knowledge distillation technique for training a student model with a significantly smaller vocabulary as well as lower embedding and hidden state dimensions.,We introduce a novel knowledge distillation technique for training a student model with a significantly smaller vocabulary as well as lower embedding and hidden state dimensions.,,,"['We', 'introduce', 'a', 'novel', 'knowledge', 'distillation', 'technique', 'for', 'training', 'a', 'student', 'model', 'with', 'a', 'significantly', 'smaller', 'vocabulary', 'as', 'well', 'as', 'lower', 'embedding', 'and', 'hidden', 'state', 'dimensions.']",,
103,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,5,"Specifically, we employ a dual-training mechanism that trains the teacher and student models simultaneously to obtain optimal word embeddings for the student vocabulary.","Specifically, we employ a dual-training mechanism that trains the teacher and student models simultaneously to obtain optimal word embeddings for the student vocabulary.",,,"['Specifically,', 'we', 'employ', 'a', 'dual-training', 'mechanism', 'that', 'trains', 'the', 'teacher', 'and', 'student', 'models', 'simultaneously', 'to', 'obtain', 'optimal', 'word', 'embeddings', 'for', 'the', 'student', 'vocabulary.']",,
104,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,6,We combine this approach with learning shared projection matrices that transfer layer-wise knowledge from the teacher model to the student model.,We combine this approach with learning shared projection matrices that transfer layer-wise knowledge from the teacher model to the student model.,,,"['We', 'combine', 'this', 'approach', 'with', 'learning', 'shared', 'projection', 'matrices', 'that', 'transfer', 'layer-wise', 'knowledge', 'from', 'the', 'teacher', 'model', 'to', 'the', 'student', 'model.']",,
105,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,7,"Our method is able to compress the BERT_BASE model by more than 60x, with only a minor drop in downstream task metrics, resulting in a language model with a footprint of under 7MB.","Our method is able to compress the BERT_BASE model by more than 60x, with only a minor drop in downstream task metrics, resulting in a language model with a footprint of under 7MB.",,,"['Our', 'method', 'is', 'able', 'to', 'compress', 'the', 'BERT_BASE', 'model', 'by', 'more', 'than', '60x,', 'with', 'only', 'a', 'minor', 'drop', 'in', 'downstream', 'task', 'metrics,', 'resulting', 'in', 'a', 'language', 'model', 'with', 'a', 'footprint', 'of', 'under', '7MB.']",,
106,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Abstract,8,Experimental results also demonstrate higher compression efficiency and accuracy when compared with other state-of-the-art compression techniques.,Experimental results also demonstrate higher compression efficiency and accuracy when compared with other state-of-the-art compression techniques.,,,"['Experimental', 'results', 'also', 'demonstrate', 'higher', 'compression', 'efficiency', 'and', 'accuracy', 'when', 'compared', 'with', 'other', 'state-of-the-art', 'compression', 'techniques.']",,
107,https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5,11,Title,0,Extreme Language Model Compression with Optimal Subwords and Shared Projections.,Extreme Language Model Compression with Optimal Subwords and Shared Projections.,,,"['Extreme', 'Language', 'Model', 'Compression', 'with', 'Optimal', 'Subwords', 'and', 'Shared', 'Projections.']",,
108,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,0,"Over the past year, the emergence of transfer learning with large-scale language models (LM) has led to dramatic performance improvements across a broad range of natural language understanding tasks.","Over the past year, the emergence of transfer learning with large-scale language models (LM) has led to dramatic performance improvements across a broad range of natural language understanding tasks.",,,"['Over', 'the', 'past', 'year,', 'the', 'emergence', 'of', 'transfer', 'learning', 'with', 'large-scale', 'language', 'models', '(LM)', 'has', 'led', 'to', 'dramatic', 'performance', 'improvements', 'across', 'a', 'broad', 'range', 'of', 'natural', 'language', 'understanding', 'tasks.']",,
109,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,1,"However, the size and memory footprint of these large LMs makes them difficult to deploy in many scenarios (e.g.","However, the size and memory footprint of these large LMs makes them difficult to deploy in many scenarios (e.g.",,,"['However,', 'the', 'size', 'and', 'memory', 'footprint', 'of', 'these', 'large', 'LMs', 'makes', 'them', 'difficult', 'to', 'deploy', 'in', 'many', 'scenarios', '(e.g.']",,
110,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,2,on mobile phones).,on mobile phones).,,,"['on', 'mobile', 'phones).']",,
111,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,3,"Recent research points to knowledge distillation as a potential solution, showing that when training data for a given task is abundant, it is possible to distill a large (teacher) LM into a small task-specific (student) network with minimal loss of performance.","Recent research points to knowledge distillation as a potential solution, showing that when training data for a given task is abundant, it is possible to distill a large (teacher) LM into a small task-specific (student) network with minimal loss of performance.",,,"['Recent', 'research', 'points', 'to', 'knowledge', 'distillation', 'as', 'a', 'potential', 'solution,', 'showing', 'that', 'when', 'training', 'data', 'for', 'a', 'given', 'task', 'is', 'abundant,', 'it', 'is', 'possible', 'to', 'distill', 'a', 'large', '(teacher)', 'LM', 'into', 'a', 'small', 'task-specific', '(student)', 'network', 'with', 'minimal', 'loss', 'of', 'performance.']",,
112,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,4,"However, when such data is scarce, there remains a significant performance gap between large pretrained LMs and smaller task-specific models, even when training via distillation.","However, when such data is scarce, there remains a significant performance gap between large pretrained LMs and smaller task-specific models, even when training via distillation.",,,"['However,', 'when', 'such', 'data', 'is', 'scarce,', 'there', 'remains', 'a', 'significant', 'performance', 'gap', 'between', 'large', 'pretrained', 'LMs', 'and', 'smaller', 'task-specific', 'models,', 'even', 'when', 'training', 'via', 'distillation.']",,
113,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,5,"In this paper, we bridge this gap with a novel training approach, called generation-distillation, that leverages large finetuned LMs in two ways: (1) to generate new (unlabeled) training examples, and (2) to distill their knowledge into a small network using these examples.","In this paper, we bridge this gap with a novel training approach, called generation-distillation, that leverages large finetuned LMs in two ways: (1) to generate new (unlabeled) training examples, and (2) to distill their knowledge into a small network using these examples.",,,"['In', 'this', 'paper,', 'we', 'bridge', 'this', 'gap', 'with', 'a', 'novel', 'training', 'approach,', 'called', 'generation-distillation,', 'that', 'leverages', 'large', 'finetuned', 'LMs', 'in', 'two', 'ways:', '(1)', 'to', 'generate', 'new', '(unlabeled)', 'training', 'examples,', 'and', '(2)', 'to', 'distill', 'their', 'knowledge', 'into', 'a', 'small', 'network', 'using', 'these', 'examples.']",,
114,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Abstract,6,"Across three low-resource text classification datsets, we achieve comparable performance to BERT while using 300x fewer parameters, and we outperform prior approaches to distillation for text classification while using 3x fewer parameters.","Across three low-resource text classification datsets, we achieve comparable performance to BERT while using 300x fewer parameters, and we outperform prior approaches to distillation for text classification while using 3x fewer parameters.",,,"['Across', 'three', 'low-resource', 'text', 'classification', 'datsets,', 'we', 'achieve', 'comparable', 'performance', 'to', 'BERT', 'while', 'using', '300x', 'fewer', 'parameters,', 'and', 'we', 'outperform', 'prior', 'approaches', 'to', 'distillation', 'for', 'text', 'classification', 'while', 'using', '3x', 'fewer', 'parameters.']",,
115,https://www.semanticscholar.org/paper/Generation-Distillation-for-Efficient-Natural-in-Melas-Kyriazi-Han/d6cf6c5b746e0f2166fd24a29b01a29535b7d6bb,12,Title,0,Generation-Distillation for Efficient Natural Language Understanding in Low-Data Settings.,Generation-Distillation for Efficient Natural Language Understanding in Low-Data Settings.,,,"['Generation-Distillation', 'for', 'Efficient', 'Natural', 'Language', 'Understanding', 'in', 'Low-Data', 'Settings.']",,
116,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,0,"Distantly supervised relation extraction is widely used to extract relational facts from text, but suffers from noisy labels.","Distantly supervised relation extraction is widely used to extract relational facts from text, but suffers from noisy labels.",,,"['Distantly', 'supervised', 'relation', 'extraction', 'is', 'widely', 'used', 'to', 'extract', 'relational', 'facts', 'from', 'text,', 'but', 'suffers', 'from', 'noisy', 'labels.']",,
117,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,1,Current relation extraction methods try to alleviate the noise by multi-instance learning and by providing supporting linguistic and contextual information to more efficiently guide the relation classification.,Current relation extraction methods try to alleviate the noise by multi-instance learning and by providing supporting linguistic and contextual information to more efficiently guide the relation classification.,,,"['Current', 'relation', 'extraction', 'methods', 'try', 'to', 'alleviate', 'the', 'noise', 'by', 'multi-instance', 'learning', 'and', 'by', 'providing', 'supporting', 'linguistic', 'and', 'contextual', 'information', 'to', 'more', 'efficiently', 'guide', 'the', 'relation', 'classification.']",,
118,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,2,"While achieving state-of-the-art results, we observed these models to be biased towards recognizing a limited set of relations with high precision, while ignoring those in the long tail.","While achieving state-of-the-art results, we observed these models to be biased towards recognizing a limited set of relations with high precision, while ignoring those in the long tail.",,,"['While', 'achieving', 'state-of-the-art', 'results,', 'we', 'observed', 'these', 'models', 'to', 'be', 'biased', 'towards', 'recognizing', 'a', 'limited', 'set', 'of', 'relations', 'with', 'high', 'precision,', 'while', 'ignoring', 'those', 'in', 'the', 'long', 'tail.']",,
119,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,3,"To address this gap, we utilize a pre-trained language model, the OpenAI Generative Pre-trained Transformer (GPT) [Radford et al., 2018].","To address this gap, we utilize a pre-trained language model, the OpenAI Generative Pre-trained Transformer",(GPT),"[Radford et al., 2018].","['To', 'address', 'this', 'gap,', 'we', 'utilize', 'a', 'pre-trained', 'language', 'model,', 'the', 'OpenAI', 'Generative', 'Pre-trained', 'Transformer', '(GPT)', '[Radford', 'et', 'al.,', '2018].']","(15, 16)",[
120,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,4,"The GPT and similar models have been shown to capture semantic and syntactic features, and also a notable amount of ""common-sense"" knowledge, which we hypothesize are important features for recognizing a more diverse set of relations.",The,GPT,"and similar models have been shown to capture semantic and syntactic features, and also a notable amount of ""common-sense"" knowledge, which we hypothesize are important features for recognizing a more diverse set of relations.","['The', 'GPT', 'and', 'similar', 'models', 'have', 'been', 'shown', 'to', 'capture', 'semantic', 'and', 'syntactic', 'features,', 'and', 'also', 'a', 'notable', 'amount', 'of', '""common-sense""', 'knowledge,', 'which', 'we', 'hypothesize', 'are', 'important', 'features', 'for', 'recognizing', 'a', 'more', 'diverse', 'set', 'of', 'relations.']","(1, 2)",have
121,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,5,"By extending the GPT to the distantly supervised setting, and fine-tuning it on the NYT10 dataset, we show that it predicts a larger set of distinct relation types with high confidence.",By extending the,GPT,"to the distantly supervised setting, and fine-tuning it on the NYT10 dataset, we show that it predicts a larger set of distinct relation types with high confidence.","['By', 'extending', 'the', 'GPT', 'to', 'the', 'distantly', 'supervised', 'setting,', 'and', 'fine-tuning', 'it', 'on', 'the', 'NYT10', 'dataset,', 'we', 'show', 'that', 'it', 'predicts', 'a', 'larger', 'set', 'of', 'distinct', 'relation', 'types', 'with', 'high', 'confidence.']","(3, 4)",supervised
122,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Abstract,6,"Manual and automated evaluation of our model shows that it achieves a state-of-the-art AUC score of 0.422 on the NYT10 dataset, and performs especially well at higher recall levels.","Manual and automated evaluation of our model shows that it achieves a state-of-the-art AUC score of 0.422 on the NYT10 dataset, and performs especially well at higher recall levels.",,,"['Manual', 'and', 'automated', 'evaluation', 'of', 'our', 'model', 'shows', 'that', 'it', 'achieves', 'a', 'state-of-the-art', 'AUC', 'score', 'of', '0.422', 'on', 'the', 'NYT10', 'dataset,', 'and', 'performs', 'especially', 'well', 'at', 'higher', 'recall', 'levels.']",,
123,https://www.semanticscholar.org/paper/Fine-tuning-Pre-Trained-Transformer-Language-Models-Alt-H%C3%BCbner/68e686817f2c33cd09ba3805fa082348f18affd9,13,Title,0,Fine-tuning Pre-Trained Transformer Language Models to Distantly Supervised Relation Extraction.,Fine-tuning Pre-Trained Transformer Language Models to Distantly Supervised Relation Extraction.,,,"['Fine-tuning', 'Pre-Trained', 'Transformer', 'Language', 'Models', 'to', 'Distantly', 'Supervised', 'Relation', 'Extraction.']",,
124,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,0,Leveraging multilingual parallel texts to automatically generate paraphrases has drawn much attention as size of high-quality paraphrase corpus is limited.,Leveraging multilingual parallel texts to automatically generate paraphrases has drawn much attention as size of high-quality paraphrase corpus is limited.,,,"['Leveraging', 'multilingual', 'parallel', 'texts', 'to', 'automatically', 'generate', 'paraphrases', 'has', 'drawn', 'much', 'attention', 'as', 'size', 'of', 'high-quality', 'paraphrase', 'corpus', 'is', 'limited.']",,
125,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,1,"Round-trip translation, also known as the pivoting method, is a typical approach to this end.","Round-trip translation, also known as the pivoting method, is a typical approach to this end.",,,"['Round-trip', 'translation,', 'also', 'known', 'as', 'the', 'pivoting', 'method,', 'is', 'a', 'typical', 'approach', 'to', 'this', 'end.']",,
126,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,2,"However, we notice that the pivoting process involves multiple machine translation models and is likely to incur semantic drift during the two-step translations.","However, we notice that the pivoting process involves multiple machine translation models and is likely to incur semantic drift during the two-step translations.",,,"['However,', 'we', 'notice', 'that', 'the', 'pivoting', 'process', 'involves', 'multiple', 'machine', 'translation', 'models', 'and', 'is', 'likely', 'to', 'incur', 'semantic', 'drift', 'during', 'the', 'two-step', 'translations.']",,
127,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,3,"In this paper, inspired by the Transformer-based language models, we propose a simple and unified paraphrasing model, which is purely trained on multilingual parallel data and can conduct zero-shot paraphrase generation in one step.","In this paper, inspired by the Transformer-based language models, we propose a simple and unified paraphrasing model, which is purely trained on multilingual parallel data and can conduct zero-shot paraphrase generation in one step.",,,"['In', 'this', 'paper,', 'inspired', 'by', 'the', 'Transformer-based', 'language', 'models,', 'we', 'propose', 'a', 'simple', 'and', 'unified', 'paraphrasing', 'model,', 'which', 'is', 'purely', 'trained', 'on', 'multilingual', 'parallel', 'data', 'and', 'can', 'conduct', 'zero-shot', 'paraphrase', 'generation', 'in', 'one', 'step.']",,
128,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,4,"Compared with the pivoting approach, paraphrases generated by our model is more semantically similar to the input sentence.","Compared with the pivoting approach, paraphrases generated by our model is more semantically similar to the input sentence.",,,"['Compared', 'with', 'the', 'pivoting', 'approach,', 'paraphrases', 'generated', 'by', 'our', 'model', 'is', 'more', 'semantically', 'similar', 'to', 'the', 'input', 'sentence.']",,
129,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,5,"Moreover, since our model shares the same architecture as GPT (Radford et al., 2018), we are able to pre-train the model on large-scale unparallel corpus, which further improves the fluency of the output sentences.","Moreover, since our model shares the same architecture as",GPT,"(Radford et al., 2018), we are able to pre-train the model on large-scale unparallel corpus, which further improves the fluency of the output sentences.","['Moreover,', 'since', 'our', 'model', 'shares', 'the', 'same', 'architecture', 'as', 'GPT', '(Radford', 'et', 'al.,', '2018),', 'we', 'are', 'able', 'to', 'pre-train', 'the', 'model', 'on', 'large-scale', 'unparallel', 'corpus,', 'which', 'further', 'improves', 'the', 'fluency', 'of', 'the', 'output', 'sentences.']","(9, 10)",et
130,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,6,"In addition, we introduce the mechanism of denoising auto-encoder (DAE) to improve diversity and robustness of the model.","In addition, we introduce the mechanism of denoising auto-encoder (DAE) to improve diversity and robustness of the model.",,,"['In', 'addition,', 'we', 'introduce', 'the', 'mechanism', 'of', 'denoising', 'auto-encoder', '(DAE)', 'to', 'improve', 'diversity', 'and', 'robustness', 'of', 'the', 'model.']",,
131,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Abstract,7,"Experimental results show that our model surpasses the pivoting method in terms of relevance, diversity, fluency and efficiency.","Experimental results show that our model surpasses the pivoting method in terms of relevance, diversity, fluency and efficiency.",,,"['Experimental', 'results', 'show', 'that', 'our', 'model', 'surpasses', 'the', 'pivoting', 'method', 'in', 'terms', 'of', 'relevance,', 'diversity,', 'fluency', 'and', 'efficiency.']",,
132,https://www.semanticscholar.org/paper/Zero-Shot-Paraphrase-Generation-with-Multilingual-Guo-Liao/68d8eced6b881e408a61bd2dd642c5a11ebb9192,14,Title,0,Zero-Shot Paraphrase Generation with Multilingual Language Models.,Zero-Shot Paraphrase Generation with Multilingual Language Models.,,,"['Zero-Shot', 'Paraphrase', 'Generation', 'with', 'Multilingual', 'Language', 'Models.']",,
133,https://www.semanticscholar.org/paper/Learning-to-Answer-by-Learning-to-Ask%3A-Getting-the-Klein-Nabi/c1ac3fbf530bf2eb207aa1a20dd14c8ed9f6766b,15,Abstract,0,"Automatic question generation aims at the generation of questions from a context, with the corresponding answers being sub-spans of the given passage.","Automatic question generation aims at the generation of questions from a context, with the corresponding answers being sub-spans of the given passage.",,,"['Automatic', 'question', 'generation', 'aims', 'at', 'the', 'generation', 'of', 'questions', 'from', 'a', 'context,', 'with', 'the', 'corresponding', 'answers', 'being', 'sub-spans', 'of', 'the', 'given', 'passage.']",,
